test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000029840	ENSMUSG00000029840	Mtpn	6:35508905-35539888	XH_16_17_18	XH_19_20_21	OK	36.4563	45.9979	0.33539984979737	0.431129	0.41335	0.976615	no	-
ENSMUSG00000053390	ENSMUSG00000053390	Zfp952	17:32993128-33005457	XH_16_17_18	XH_19_20_21	OK	2.11868	3.74463	0.821657472483102	1.13834	0.05175	0.507686	no	-
ENSMUSG00000004994	ENSMUSG00000004994	Ccdc130	8:84257794-84270380	XH_16_17_18	XH_19_20_21	OK	19.9026	18.7751	-0.0841363194286773	-0.129815	0.8115	0.998171	no	-
ENSMUSG00000017639	ENSMUSG00000017639	Rab11fip4	11:79591211-79698023	XH_16_17_18	XH_19_20_21	OK	11.5213	15.5903	0.436345177977302	0.686673	0.17425	0.799599	no	-
ENSMUSG00000074220	ENSMUSG00000074220	Zfp382	7:30121941-30134950	XH_16_17_18	XH_19_20_21	OK	2.42715	3.53976	0.544388276095421	0.339576	0.5405	0.998171	no	-
ENSMUSG00000061650	ENSMUSG00000061650	Med9	11:59948205-59962205	XH_16_17_18	XH_19_20_21	OK	17.4746	19.8447	0.183494320563747	0.528346	0.36	0.95553	no	-
ENSMUSG00000040242	ENSMUSG00000040242	Fgfr1op2	6:146549631-146599198	XH_16_17_18	XH_19_20_21	OK	25.1614	24.5736	-0.0341029710279921	-0.049174	0.92875	0.998171	no	-
ENSMUSG00000038884	ENSMUSG00000038884	A230050P20Rik	9:20868641-20879727	XH_16_17_18	XH_19_20_21	OK	15.1286	10.1238	-0.579527575008929	-1.19886	0.04145	0.461279	no	-
ENSMUSG00000030207	ENSMUSG00000030207	Fam234b	6:135137521-135254351	XH_16_17_18	XH_19_20_21	OK	3.1766	3.10929	-0.0308982546735121	-0.0525411	0.9149	0.998171	no	-
ENSMUSG00000115148	ENSMUSG00000115148	Gm49125	14:45563833-45658143	XH_16_17_18	XH_19_20_21	OK	0.693001	1.29984	0.907404710574691	0.445129	0.4982	0.998088	no	-
ENSMUSG00000090110	ENSMUSG00000090110	Cmc4	X:75404845-75416588	XH_16_17_18	XH_19_20_21	OK	1.63038	0.920209	-0.825174787332704	-0.746646	0.19345	0.825092	no	-
ENSMUSG00000037426	ENSMUSG00000037426	Depdc5	5:32863700-32994236	XH_16_17_18	XH_19_20_21	OK	21.992	22.823	0.0535096291221051	0.0787129	0.8475	0.998171	no	-
ENSMUSG00000040836	ENSMUSG00000040836	Gpr161	1:165295788-165326745	XH_16_17_18	XH_19_20_21	OK	1.3244	1.38777	0.067429568960035	0.0969984	0.8677	0.998171	no	-
ENSMUSG00000032826	ENSMUSG00000032826	Ank2	3:126921611-127499350	XH_16_17_18	XH_19_20_21	OK	2.64071	2.90981	0.139999078525747	0.182163	0.6504	0.998171	no	-
ENSMUSG00000026490	ENSMUSG00000026490	Cdc42bpa	1:179960471-180199602	XH_16_17_18	XH_19_20_21	OK	6.57994	6.67858	0.0214669607894539	0.0497625	0.9223	0.998171	no	-
ENSMUSG00000061877	ENSMUSG00000061877	BC048679	7:81494274-81498281	XH_16_17_18	XH_19_20_21	OK	0.810685	1.42142	0.810119549474267	0.817587	0.12055	0.716679	no	-
ENSMUSG00000037833	ENSMUSG00000037833	Sh2d4b	14:40813788-40893266	XH_16_17_18	XH_19_20_21	OK	0.418091	1.58888	1.92612127662686	2.32895	0.0002	0.0144655	yes	up
ENSMUSG00000024112	ENSMUSG00000024112	Cacna1h	17:25369272-25433783	XH_16_17_18	XH_19_20_21	OK	0.522406	0.779054	0.57655186512907	0.437467	0.2442	0.878743	no	-
ENSMUSG00000022156	ENSMUSG00000022156	Gzme	14:56117625-56120625	XH_16_17_18	XH_19_20_21	OK	1.59539	1.36301	-0.227112993351402	-0.311632	0.58435	0.998171	no	-
ENSMUSG00000018669	ENSMUSG00000018669	Cdk5rap3	11:96907425-96982959	XH_16_17_18	XH_19_20_21	OK	87.7487	86.6264	-0.0185709886540831	-0.0388966	0.94405	0.998171	no	-
ENSMUSG00000053178	ENSMUSG00000053178	Mterf1b	5:4192366-4197651	XH_16_17_18	XH_19_20_21	OK	0.555446	0.92726	0.73932726068665	0.941016	0.09515	0.654092	no	-
ENSMUSG00000026668	ENSMUSG00000026668	Ucma	2:4976121-4985748	XH_16_17_18	XH_19_20_21	OK	0.683464	1.86738	1.45007828266128	1.4208	0.0074	0.185012	no	-
ENSMUSG00000036850	ENSMUSG00000036850	Mrpl41	2:24974116-24975098	XH_16_17_18	XH_19_20_21	OK	16.5439	17.0818	0.0461606370213562	0.106577	0.85005	0.998171	no	-
ENSMUSG00000032411	ENSMUSG00000032411	Tfdp2	9:96196274-96323646	XH_16_17_18	XH_19_20_21	OK	18.5963	21.6381	0.218558219383814	0.472094	0.36995	0.960406	no	-
ENSMUSG00000046185	ENSMUSG00000046185	Zfp84	7:29768551-29779821	XH_16_17_18	XH_19_20_21	OK	2.6095	2.81598	0.109863685566749	0.259767	0.64335	0.998171	no	-
ENSMUSG00000035007	ENSMUSG00000035007	Rundc1	11:101406663-101435673	XH_16_17_18	XH_19_20_21	OK	5.50092	6.05078	0.137448208760299	0.180594	0.75015	0.998171	no	-
ENSMUSG00000074071	ENSMUSG00000074071	Fam169b	7:68266338-68363092	XH_16_17_18	XH_19_20_21	OK	2.12058	6.22725	1.5541362886102	2.09298	5e-05	0.00468291	yes	up
ENSMUSG00000032715	ENSMUSG00000032715	Trib3	2:152337421-152344032	XH_16_17_18	XH_19_20_21	OK	37.3233	16.2989	-1.19530194866404	-3.3248	5e-05	0.00468291	yes	down
ENSMUSG00000021773	ENSMUSG00000021773	Comtd1	14:21825237-21856931	XH_16_17_18	XH_19_20_21	OK	18.4427	14.1491	-0.382339592284055	-0.192738	0.748	0.998171	no	-
ENSMUSG00000047261	ENSMUSG00000047261	Gap43	16:42248441-42340651	XH_16_17_18	XH_19_20_21	OK	5.34026	6.73495	0.334757251435327	0.733323	0.1932	0.824612	no	-
ENSMUSG00000091604	ENSMUSG00000091604	Gm17349	15:99702128-99713991	XH_16_17_18	XH_19_20_21	OK	1.25724	2.89966	1.20562366840184	0.159146	0.5723	0.998171	no	-
ENSMUSG00000056413	ENSMUSG00000056413	Adap1	5:139271875-139325622	XH_16_17_18	XH_19_20_21	OK	13.1195	14.918	0.185341393721807	0.427324	0.44365	0.984286	no	-
ENSMUSG00000095042	ENSMUSG00000095042	Gm12537	4:57370952-57371954	XH_16_17_18	XH_19_20_21	OK	0.346382	0.846621	1.28935231312681	1.25628	0.0483	0.49227	no	-
ENSMUSG00000026341	ENSMUSG00000026341	Actr3	1:125392904-125435727	XH_16_17_18	XH_19_20_21	OK	143.728	147.392	0.0363170772634946	0.0933456	0.872	0.998171	no	-
ENSMUSG00000037966	ENSMUSG00000037966	Ninj1	13:49187484-49196244	XH_16_17_18	XH_19_20_21	OK	11.9798	11.6643	-0.0385040922123016	-0.0910573	0.87365	0.998171	no	-
ENSMUSG00000031634	ENSMUSG00000031634	Ufsp2	8:45975527-46029477	XH_16_17_18	XH_19_20_21	OK	28.4925	16.3371	-0.802430299432132	-1.84346	0.00165	0.071604	no	-
ENSMUSG00000037151	ENSMUSG00000037151	Lrrc20	10:61473575-61582791	XH_16_17_18	XH_19_20_21	OK	4.21615	3.88967	-0.11627843333607	-0.281496	0.6221	0.998171	no	-
ENSMUSG00000047220	ENSMUSG00000047220	Ccdc36	9:108392804-108428484	XH_16_17_18	XH_19_20_21	OK	1.59515	1.20952	-0.399257469082879	-0.65828	0.23695	0.872358	no	-
ENSMUSG00000020310	ENSMUSG00000020310	Madcam1	10:79664558-79668537	XH_16_17_18	XH_19_20_21	OK	1.53107	1.59421	0.0583014394103356	0.0909663	0.8748	0.998171	no	-
ENSMUSG00000037674	ENSMUSG00000037674	Rfx7	9:72532239-72622937	XH_16_17_18	XH_19_20_21	OK	13.4004	14.7322	0.136696822521496	0.277866	0.61665	0.998171	no	-
ENSMUSG00000077391	ENSMUSG00000077391	Gm24336	19:44108636-44135876	XH_16_17_18	XH_19_20_21	OK	14.3841	0.001	-13.8121873353394	-nan	0.1867	0.81753	no	-
ENSMUSG00000029175	ENSMUSG00000029175	Slc35f6	5:30647932-30659729	XH_16_17_18	XH_19_20_21	OK	10.7685	10.4966	-0.0368952095856565	-0.0641852	0.9086	0.998171	no	-
ENSMUSG00000005161	ENSMUSG00000005161	Prdx2	8:84956609-84976542	XH_16_17_18	XH_19_20_21	OK	323.051	159.427	-1.01886596107682	-2.5264	5e-05	0.00468291	yes	down
ENSMUSG00000115483	ENSMUSG00000115483	Gm9732	14:43275035-43306011	XH_16_17_18	XH_19_20_21	OK	0.839461	2.00412	1.25543368831714	1.78294	0.0034	0.11338	no	-
ENSMUSG00000043843	ENSMUSG00000043843	Tmem145	7:25306105-25316195	XH_16_17_18	XH_19_20_21	OK	1.73928	1.10706	-0.651756790415481	-0.951122	0.10785	0.685224	no	-
ENSMUSG00000041143	ENSMUSG00000041143	Tmco4	4:138972887-139059171	XH_16_17_18	XH_19_20_21	OK	2.58061	3.48256	0.432436081161731	0.843598	0.1082	0.685811	no	-
ENSMUSG00000031245	ENSMUSG00000031245	Hmgn5	X:109004533-109013404	XH_16_17_18	XH_19_20_21	OK	23.4431	28.6731	0.290534533120855	0.873894	0.1259	0.726683	no	-
ENSMUSG00000033475	ENSMUSG00000033475	Tomm6	17:47611581-47704286	XH_16_17_18	XH_19_20_21	OK	51.1339	42.4614	-0.268128125762593	-0.400964	0.4926	0.99619	no	-
ENSMUSG00000035596	ENSMUSG00000035596	Mboat7	7:3677788-3701024	XH_16_17_18	XH_19_20_21	OK	16.8903	18.2863	0.114568240594809	0.182744	0.72985	0.998171	no	-
ENSMUSG00000077222	ENSMUSG00000077222	Gm22270	5:107900501-107987085	XH_16_17_18	XH_19_20_21	OK	536.041	1009.55	0.913297107841189	0.0858382	0.5548	0.998171	no	-
ENSMUSG00000005823	ENSMUSG00000005823	Gpr108	17:57234634-57248446	XH_16_17_18	XH_19_20_21	OK	6.78426	7.6636	0.175830801063559	0.418363	0.46585	0.988859	no	-
ENSMUSG00000039782	ENSMUSG00000039782	Cpeb2	5:43151685-43289724	XH_16_17_18	XH_19_20_21	OK	1.2123	1.50424	0.311288008587696	0.301227	0.54875	0.998171	no	-
ENSMUSG00000028266	ENSMUSG00000028266	Lmo4	3:144188529-144205220	XH_16_17_18	XH_19_20_21	OK	7.87956	5.70591	-0.465658079558753	-0.839073	0.12085	0.717662	no	-
ENSMUSG00000025894	ENSMUSG00000025894	Aasdhppt	9:4294792-4309471	XH_16_17_18	XH_19_20_21	OK	14.9613	15.9246	0.0900215971250931	0.269525	0.6412	0.998171	no	-
ENSMUSG00000039929	ENSMUSG00000039929	Urb1	16:90751526-90810413	XH_16_17_18	XH_19_20_21	OK	19.9213	18.3609	-0.117675018755125	-0.244978	0.57895	0.998171	no	-
ENSMUSG00000004098	ENSMUSG00000004098	Col5a3	9:20770049-20815067	XH_16_17_18	XH_19_20_21	OK	1.77001	2.07904	0.232160004304915	0.556846	0.32735	0.937551	no	-
ENSMUSG00000006235	ENSMUSG00000006235	Epor	9:21958896-21963506	XH_16_17_18	XH_19_20_21	OK	2.48655	1.42797	-0.800179771077535	-0.795829	0.11675	0.707543	no	-
ENSMUSG00000049047	ENSMUSG00000049047	Armcx3	X:134756594-134761455	XH_16_17_18	XH_19_20_21	OK	1.82538	1.76755	-0.0464458033001131	-0.0886498	0.88035	0.998171	no	-
ENSMUSG00000114319	ENSMUSG00000114319	Gm47509	13:38710053-38908255	XH_16_17_18	XH_19_20_21	OK	0.241494	1.08886	2.1727592213217	1.19226	0.2016	0.834613	no	-
ENSMUSG00000019659	ENSMUSG00000019659	Ccdc12	9:110656502-110711606	XH_16_17_18	XH_19_20_21	OK	78.0648	63.8293	-0.290453346837899	-0.857413	0.12555	0.726149	no	-
ENSMUSG00000031024	ENSMUSG00000031024	St5	7:109523910-109703608	XH_16_17_18	XH_19_20_21	OK	7.26302	12.4984	0.783101960212507	0.822743	0.1285	0.731669	no	-
ENSMUSG00000002833	ENSMUSG00000002833	Hdgfl2	17:56079633-56109803	XH_16_17_18	XH_19_20_21	OK	88.6802	97.5257	0.137170424456445	0.381643	0.4337	0.982023	no	-
ENSMUSG00000030057	ENSMUSG00000030057	Cnbp	6:87842614-87851106	XH_16_17_18	XH_19_20_21	OK	499.622	430.883	-0.213540825277689	-0.68718	0.23245	0.868189	no	-
ENSMUSG00000032330	ENSMUSG00000032330	Cox7a2	9:79755360-79759878	XH_16_17_18	XH_19_20_21	OK	277.445	178.849	-0.633459751762881	-2.03475	0.00035	0.0227112	yes	-
ENSMUSG00000024842	ENSMUSG00000024842	Cabp4	19:4135422-4145740	XH_16_17_18	XH_19_20_21	OK	0.49747	0.588166	0.241613862690475	0.260941	0.61225	0.998171	no	-
ENSMUSG00000030682	ENSMUSG00000030682	Cdipt	7:126971721-126980501	XH_16_17_18	XH_19_20_21	OK	46.0568	38.1539	-0.271583643571814	-0.608388	0.2768	0.904613	no	-
ENSMUSG00000051817	ENSMUSG00000051817	Sox12	2:152393610-152398063	XH_16_17_18	XH_19_20_21	OK	10.3989	9.23149	-0.171795498931272	-0.510941	0.36805	0.959242	no	-
ENSMUSG00000061751	ENSMUSG00000061751	Kalrn	16:33969072-34573532	XH_16_17_18	XH_19_20_21	OK	0.981149	3.60711	1.87829926940106	2.48425	5e-05	0.00468291	yes	up
ENSMUSG00000040828	ENSMUSG00000040828	Catsperd	17:56628142-56664456	XH_16_17_18	XH_19_20_21	OK	0.957176	0.809012	-0.2426231213669	-0.345954	0.53805	0.998171	no	-
ENSMUSG00000030321	ENSMUSG00000030321	Efcab12	6:115810728-115853371	XH_16_17_18	XH_19_20_21	OK	0.724338	1.3254	0.871692855898979	0.770258	0.19285	0.824366	no	-
ENSMUSG00000028555	ENSMUSG00000028555	Ttc39a	4:109406622-109444745	XH_16_17_18	XH_19_20_21	OK	0.945045	0.941234	-0.0058295917855443	-0.00593801	0.9896	0.99892	no	-
ENSMUSG00000037736	ENSMUSG00000037736	Limch1	5:66745826-67057158	XH_16_17_18	XH_19_20_21	OK	1.1647	1.31356	0.173523702944082	0.170642	0.67035	0.998171	no	-
ENSMUSG00000032897	ENSMUSG00000032897	Nfyc	4:120757437-120831572	XH_16_17_18	XH_19_20_21	OK	78.0365	61.4296	-0.345215084164698	-0.873167	0.11265	0.69702	no	-
ENSMUSG00000038822	ENSMUSG00000038822	Hace1	10:45577828-45712345	XH_16_17_18	XH_19_20_21	OK	9.43549	7.89515	-0.257130765101601	-0.327415	0.53565	0.998171	no	-
ENSMUSG00000046031	ENSMUSG00000046031	Calhm6	10:34126066-34127984	XH_16_17_18	XH_19_20_21	OK	0.709139	0.669822	-0.0822906797371509	-0.0954173	0.8719	0.998171	no	-
ENSMUSG00000089715	ENSMUSG00000089715	Cbx6	15:79786350-79834688	XH_16_17_18	XH_19_20_21	OK	11.0867	7.96138	-0.477739575850293	-0.624568	0.15085	0.76792	no	-
ENSMUSG00000046441	ENSMUSG00000046441	Cmtr2	8:110215664-110224486	XH_16_17_18	XH_19_20_21	OK	2.77283	1.55856	-0.831145473033757	-1.66326	0.0032	0.108368	no	-
ENSMUSG00000108563	ENSMUSG00000108563	Gm44686	7:73426637-73558395	XH_16_17_18	XH_19_20_21	OK	0.168899	0.834264	2.30434320544673	0.197587	0.2965	0.918315	no	-
ENSMUSG00000085101	ENSMUSG00000085101	Platr16	4:145410244-145450888	XH_16_17_18	XH_19_20_21	OK	2.74103	8.1547	1.57291368493645	2.10716	0.0005	0.0294552	yes	up
ENSMUSG00000038485	ENSMUSG00000038485	Socs7	11:97362550-97398542	XH_16_17_18	XH_19_20_21	OK	7.70338	8.06117	0.0654976532601875	0.111296	0.76495	0.998171	no	-
ENSMUSG00000029265	ENSMUSG00000029265	Dr1	5:108268896-108280526	XH_16_17_18	XH_19_20_21	OK	19.2674	22.5763	0.228647160870565	0.714634	0.2081	0.842965	no	-
ENSMUSG00000056267	ENSMUSG00000056267	Cep70	9:99241850-99304675	XH_16_17_18	XH_19_20_21	OK	8.62428	12.3841	0.522013103026432	0.937822	0.0885	0.635686	no	-
ENSMUSG00000037523	ENSMUSG00000037523	Mavs	2:131234062-131248025	XH_16_17_18	XH_19_20_21	OK	9.42386	9.43792	0.00215083582057728	0.00594268	0.9906	0.99892	no	-
ENSMUSG00000027171	ENSMUSG00000027171	Prrg4	2:104830740-104849876	XH_16_17_18	XH_19_20_21	OK	3.49623	5.84669	0.741820003693353	1.2972	0.02725	0.37571	no	-
ENSMUSG00000015365	ENSMUSG00000015365	Mov10l1	15:88982908-89055152	XH_16_17_18	XH_19_20_21	OK	3.89172	3.15814	-0.301332788246468	-0.406538	0.4486	0.98564	no	-
ENSMUSG00000049643	ENSMUSG00000049643	2310022A10Rik	7:27553232-27582099	XH_16_17_18	XH_19_20_21	OK	32.0571	27.9494	-0.197826607500103	-0.306142	0.56625	0.998171	no	-
ENSMUSG00000046338	ENSMUSG00000046338	Gpat2	2:127425198-127436092	XH_16_17_18	XH_19_20_21	OK	3.54188	4.82778	0.446844600596436	0.992467	0.08355	0.62251	no	-
ENSMUSG00000038578	ENSMUSG00000038578	Susd1	4:59314682-59438633	XH_16_17_18	XH_19_20_21	OK	1.70919	1.09212	-0.646181395880861	-1.07441	0.04045	0.455328	no	-
ENSMUSG00000053219	ENSMUSG00000053219	Raet1e	10:22158568-22374139	XH_16_17_18	XH_19_20_21	OK	4.39	7.35389	0.744286657008834	1.20334	0.0407	0.456322	no	-
ENSMUSG00000002500	ENSMUSG00000002500	Rpl3l	17:24727819-24736143	XH_16_17_18	XH_19_20_21	OK	1.38468	1.57065	0.18180912213363	0.262434	0.62635	0.998171	no	-
ENSMUSG00000017299	ENSMUSG00000017299	Dnttip1	2:164745982-164769666	XH_16_17_18	XH_19_20_21	OK	12.102	12.9028	0.0924386849939046	0.167475	0.76345	0.998171	no	-
ENSMUSG00000024194	ENSMUSG00000024194	Cuta	17:26860270-26939569	XH_16_17_18	XH_19_20_21	OK	48.0595	39.2118	-0.293533769438008	-0.472187	0.43565	0.982023	no	-
ENSMUSG00000028195	ENSMUSG00000028195	Ccn1	3:145646975-145649981	XH_16_17_18	XH_19_20_21	OK	65.5217	59.1096	-0.14858033128271	-0.487245	0.4033	0.971051	no	-
ENSMUSG00000006731	ENSMUSG00000006731	B4galnt1	10:127165224-127180645	XH_16_17_18	XH_19_20_21	OK	3.70635	3.33914	-0.150522542646956	-0.229885	0.6943	0.998171	no	-
ENSMUSG00000020844	ENSMUSG00000020844	Nxn	11:76257197-76399140	XH_16_17_18	XH_19_20_21	OK	70.4228	60.5594	-0.217691677971722	-0.716267	0.2005	0.833487	no	-
ENSMUSG00000060862	ENSMUSG00000060862	Zbtb40	4:136979731-137048801	XH_16_17_18	XH_19_20_21	OK	5.89964	5.37571	-0.134171610872478	-0.172753	0.757	0.998171	no	-
ENSMUSG00000028618	ENSMUSG00000028618	Tmem59	4:107126612-107200996	XH_16_17_18	XH_19_20_21	OK	46.6915	53.2216	0.188851945725447	0.444544	0.4297	0.982023	no	-
ENSMUSG00000017861	ENSMUSG00000017861	Mybl2	2:163054686-163084688	XH_16_17_18	XH_19_20_21	OK	567.005	631.786	0.156074510889605	0.337946	0.5585	0.998171	no	-
ENSMUSG00000039013	ENSMUSG00000039013	Siglecf	7:43351340-43359531	XH_16_17_18	XH_19_20_21	OK	0.784733	1.22639	0.64414406285218	0.887391	0.0949	0.654092	no	-
ENSMUSG00000080465	ENSMUSG00000080465	Gm22486	6:71880637-71908750	XH_16_17_18	XH_19_20_21	OK	43.5939	843.539	4.27425659026059	0.631312	0.10735	0.683905	no	-
ENSMUSG00000029780	ENSMUSG00000029780	Nt5c3	6:56882399-56923932	XH_16_17_18	XH_19_20_21	OK	17.389	13.8192	-0.331500869224376	-0.612093	0.2543	0.886611	no	-
ENSMUSG00000039285	ENSMUSG00000039285	Azi2	9:118040498-118150177	XH_16_17_18	XH_19_20_21	OK	17.392	21.0856	0.2778342292437	0.45891	0.37805	0.963179	no	-
ENSMUSG00000000568	ENSMUSG00000000568	Hnrnpd	5:99955934-99978938	XH_16_17_18	XH_19_20_21	OK	455.732	491.609	0.10932565229329	0.263623	0.6321	0.998171	no	-
ENSMUSG00000010830	ENSMUSG00000010830	Kdelr3	15:79516410-79546741	XH_16_17_18	XH_19_20_21	OK	15.1293	11.0049	-0.459199202999217	-0.308125	0.577	0.998171	no	-
ENSMUSG00000056367	ENSMUSG00000056367	Actr3b	5:25759996-25850688	XH_16_17_18	XH_19_20_21	OK	9.57454	10.9316	0.191229495190447	0.491483	0.38775	0.967385	no	-
ENSMUSG00000062380	ENSMUSG00000062380	Tubb3	8:119910359-124345724	XH_16_17_18	XH_19_20_21	OK	138.975	85.9298	-0.693594939828778	-0.275051	0.86355	0.998171	no	-
ENSMUSG00000015757	ENSMUSG00000015757	Ppil4	10:7792890-7823135	XH_16_17_18	XH_19_20_21	OK	13.8566	20.2007	0.543831980308432	1.57469	0.00435	0.132106	no	-
ENSMUSG00000071793	ENSMUSG00000071793	2610005L07Rik	8:20262612-20424814	XH_16_17_18	XH_19_20_21	OK	8.32391	9.51648	0.193166675018383	0.204134	0.6906	0.998171	no	-
ENSMUSG00000031530	ENSMUSG00000031530	Dusp4	8:34807296-34819894	XH_16_17_18	XH_19_20_21	OK	15.1172	7.77427	-0.959411830685135	-2.62973	5e-05	0.00468291	yes	-
ENSMUSG00000029718	ENSMUSG00000029718	Pcolce	5:137605102-137629002	XH_16_17_18	XH_19_20_21	OK	69.1004	71.0404	0.0399456430125633	0.109469	0.84855	0.998171	no	-
ENSMUSG00000025364	ENSMUSG00000025364	Pa2g4	10:128557765-128565987	XH_16_17_18	XH_19_20_21	OK	377.769	355.131	-0.0891530167706673	-0.294251	0.59585	0.998171	no	-
ENSMUSG00000025757	ENSMUSG00000025757	Hspa4l	3:40744494-40796103	XH_16_17_18	XH_19_20_21	OK	2.96277	3.44373	0.217025400881482	0.335418	0.4737	0.991045	no	-
ENSMUSG00000026856	ENSMUSG00000026856	Dolpp1	2:30392253-30415813	XH_16_17_18	XH_19_20_21	OK	12.5471	15.5799	0.312332019562422	0.50327	0.29785	0.918912	no	-
ENSMUSG00000020561	ENSMUSG00000020561	Twistnb	12:33429634-33441392	XH_16_17_18	XH_19_20_21	OK	11.1795	18.3938	0.718363893366241	1.06824	0.03055	0.39863	no	-
ENSMUSG00000027428	ENSMUSG00000027428	Rbbp9	2:144542264-144550869	XH_16_17_18	XH_19_20_21	OK	10.5243	12.2347	0.217254447473985	0.578611	0.2959	0.918002	no	-
ENSMUSG00000030641	ENSMUSG00000030641	Ddias	7:92857524-92874247	XH_16_17_18	XH_19_20_21	OK	10.3159	16.1029	0.642450836114588	1.73995	0.0011	0.0534973	no	-
ENSMUSG00000021367	ENSMUSG00000021367	Edn1	13:42301475-42307990	XH_16_17_18	XH_19_20_21	OK	1.15923	2.24946	0.956411876723701	1.66861	0.0041	0.127336	no	-
ENSMUSG00000030353	ENSMUSG00000030353	Tead4	6:128224287-128300823	XH_16_17_18	XH_19_20_21	OK	5.11712	4.46093	-0.197987556126311	-0.417174	0.44465	0.984545	no	-
ENSMUSG00000001946	ENSMUSG00000001946	Esam	9:37528077-37538319	XH_16_17_18	XH_19_20_21	OK	2.59319	1.96289	-0.401748587942402	-0.451076	0.31135	0.92759	no	-
ENSMUSG00000025495	ENSMUSG00000025495	Ptdss2	7:141122381-141157606	XH_16_17_18	XH_19_20_21	OK	80.4432	71.8965	-0.162048932239953	-0.269532	0.62875	0.998171	no	-
ENSMUSG00000062444	ENSMUSG00000062444	Ap3b2	7:81460398-81493925	XH_16_17_18	XH_19_20_21	OK	4.42867	4.0715	-0.12131309724677	-0.287283	0.60795	0.998171	no	-
ENSMUSG00000049287	ENSMUSG00000049287	Iba57	11:59155368-59163739	XH_16_17_18	XH_19_20_21	OK	3.90123	2.85597	-0.449948231132207	-1.0218	0.0569	0.526438	no	-
ENSMUSG00000025510	ENSMUSG00000025510	Cd151	7:141461093-141471473	XH_16_17_18	XH_19_20_21	OK	39.9625	34.0049	-0.232904189808976	-0.529292	0.32995	0.939454	no	-
ENSMUSG00000004667	ENSMUSG00000004667	Polr2e	10:80035948-80039795	XH_16_17_18	XH_19_20_21	OK	332.292	305.683	-0.120415238646304	-0.415453	0.471	0.99013	no	-
ENSMUSG00000052560	ENSMUSG00000052560	Cpne8	15:90487481-90679432	XH_16_17_18	XH_19_20_21	OK	1.35289	1.08599	-0.317033723670077	-0.311303	0.54825	0.998171	no	-
ENSMUSG00000001583	ENSMUSG00000001583	Tnk1	11:69846375-69858730	XH_16_17_18	XH_19_20_21	OK	6.16979	5.17786	-0.25286542757406	-0.444724	0.43015	0.982023	no	-
ENSMUSG00000027233	ENSMUSG00000027233	Patl2	2:122120107-122186189	XH_16_17_18	XH_19_20_21	OK	0.945707	1.08244	0.194821877600517	0.141023	0.8098	0.998171	no	-
ENSMUSG00000027792	ENSMUSG00000027792	Bche	3:73635807-73708415	XH_16_17_18	XH_19_20_21	OK	1.06596	1.44996	0.443859799024314	0.517409	0.31365	0.928137	no	-
ENSMUSG00000086782	ENSMUSG00000086782	E130102H24Rik	4:101346530-101399181	XH_16_17_18	XH_19_20_21	OK	9.59789	9.76938	0.0255497278474579	0.0514837	0.9236	0.998171	no	-
ENSMUSG00000035184	ENSMUSG00000035184	Fam124a	14:62463413-62608486	XH_16_17_18	XH_19_20_21	OK	0.372858	1.62379	2.12266686379299	1.04734	0.0206	0.326232	no	-
ENSMUSG00000011096	ENSMUSG00000011096	Akt1s1	7:44812255-44855421	XH_16_17_18	XH_19_20_21	OK	55.0139	44.5907	-0.303053333207035	-0.323215	0.5379	0.998171	no	-
ENSMUSG00000047238	ENSMUSG00000047238	Mageh1	X:153036165-153037575	XH_16_17_18	XH_19_20_21	OK	3.40793	2.83528	-0.26540448590814	-0.504504	0.3788	0.963179	no	-
ENSMUSG00000048497	ENSMUSG00000048497	Mmgt2	11:62648663-62666354	XH_16_17_18	XH_19_20_21	OK	4.56553	5.83488	0.353920637319346	0.421997	0.49175	0.996043	no	-
ENSMUSG00000071076	ENSMUSG00000071076	Jund	8:70698948-70700616	XH_16_17_18	XH_19_20_21	OK	17.0994	12.8102	-0.416652703327975	-0.658196	0.2662	0.895607	no	-
ENSMUSG00000047881	ENSMUSG00000047881	Rell1	5:63908896-63968897	XH_16_17_18	XH_19_20_21	OK	12.5494	14.6899	0.227206185868744	0.550436	0.25365	0.886376	no	-
ENSMUSG00000027018	ENSMUSG00000027018	Hat1	2:71388957-71441622	XH_16_17_18	XH_19_20_21	OK	252.404	259.472	0.0398440898983201	0.134035	0.80765	0.998171	no	-
ENSMUSG00000070509	ENSMUSG00000070509	Rgma	7:73310379-73419899	XH_16_17_18	XH_19_20_21	OK	0.667825	2.21202	1.72782242302156	1.10198	0.0403	0.455164	no	-
ENSMUSG00000064493	ENSMUSG00000064493	Snora28	12:111538015-111546752	XH_16_17_18	XH_19_20_21	OK	0.001	173.939	17.4082219194352	-nan	0.21865	0.85353	no	-
ENSMUSG00000028066	ENSMUSG00000028066	Pmf1	3:88394142-88410331	XH_16_17_18	XH_19_20_21	OK	100.72	86.3908	-0.221400599152905	-0.682904	0.2236	0.85976	no	-
ENSMUSG00000022895	ENSMUSG00000022895	Ets2	16:95702074-95721051	XH_16_17_18	XH_19_20_21	OK	7.06941	8.41713	0.251738584117313	0.415688	0.44225	0.983272	no	-
