test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000073568	ENSMUSG00000073568	Arl14epl	18:46921814-46934232	XH_16_17_18	XH_19_20_21	OK	4.28448	19.9555	2.2195944044581	5.26031	5e-05	0.00468291	yes	up
ENSMUSG00000049036	ENSMUSG00000049036	Tmem121	12:113185929-113189523	XH_16_17_18	XH_19_20_21	OK	4.62254	2.07505	-1.15553970390949	-2.16354	0.0002	0.0144655	yes	down
ENSMUSG00000098178	ENSMUSG00000098178	Gm42418	17:39846352-39848827	XH_16_17_18	XH_19_20_21	OK	20.3284	585.458	4.84799710369225	13.0483	5e-05	0.00468291	yes	up
ENSMUSG00000105285	ENSMUSG00000105285	Gm43238	5:62428718-62429077	XH_16_17_18	XH_19_20_21	OK	112.201	386.789	1.78546123205847	5.07129	5e-05	0.00468291	yes	up
ENSMUSG00000027313	ENSMUSG00000027313	Chac1	2:119351228-119354381	XH_16_17_18	XH_19_20_21	OK	20.9467	6.46655	-1.69565485227878	-4.12394	5e-05	0.00468291	yes	down
ENSMUSG00000029314	ENSMUSG00000029314	Gpat3	5:100840796-100899102	XH_16_17_18	XH_19_20_21	OK	2.54557	5.58282	1.13300530336455	1.40379	0.00045	0.0272117	yes	up
ENSMUSG00000116499	ENSMUSG00000116499	Gm7318	15:78820809-78821402	XH_16_17_18	XH_19_20_21	OK	0.001	1.02861	10.0064803692091	-nan	5e-05	0.00468291	yes	up
ENSMUSG00000075020	ENSMUSG00000075020	Mir670hg	2:94160635-94264918	XH_16_17_18	XH_19_20_21	OK	10.2972	0.286189	-5.16914006341914	-2.35122	5e-05	0.00468291	yes	down
ENSMUSG00000115367	ENSMUSG00000115367	Gm33301	15:40162580-40168076	XH_16_17_18	XH_19_20_21	OK	0.259644	2.7564	3.40817847023682	2.91597	0.00015	0.0116579	yes	up
ENSMUSG00000034472	ENSMUSG00000034472	Rasd2	8:75213943-75224113	XH_16_17_18	XH_19_20_21	OK	4.5932	1.63379	-1.49127704577572	-3.02177	5e-05	0.00468291	yes	down
ENSMUSG00000057000	ENSMUSG00000057000	Nxf3	X:136072098-136085255	XH_16_17_18	XH_19_20_21	OK	0.631607	4.15443	2.71755148301659	2.31715	0.00015	0.0116579	yes	up
ENSMUSG00000057534	ENSMUSG00000057534	Elobl	11:88964657-88966931	XH_16_17_18	XH_19_20_21	OK	8.92519	76.3227	3.09615742241722	4.29248	5e-05	0.00468291	yes	up
ENSMUSG00000061482	ENSMUSG00000061482	Hist1h4d	13:23581597-23582735	XH_16_17_18	XH_19_20_21	OK	2.05981	36.9916	4.16661453051216	8.00584	5e-05	0.00468291	yes	up
ENSMUSG00000064339	ENSMUSG00000064339	mt-Rnr2	MT:1093-2675	XH_16_17_18	XH_19_20_21	OK	194.989	8521.84	5.44970032076073	9.62706	5e-05	0.00468291	yes	up
ENSMUSG00000022040	ENSMUSG00000022040	Ephx2	14:66084373-66124500	XH_16_17_18	XH_19_20_21	OK	2.27642	14.2281	2.64390435443365	5.78452	5e-05	0.00468291	yes	up
ENSMUSG00000065145	ENSMUSG00000065145	Vaultrc5	18:36801865-36802008	XH_16_17_18	XH_19_20_21	OK	0.001	160.16	17.2891543537234	-nan	5e-05	0.00468291	yes	up
ENSMUSG00000031861	ENSMUSG00000031861	Lpar2	8:69822428-69831102	XH_16_17_18	XH_19_20_21	OK	4.92955	2.45615	-1.00505728393328	-2.58579	5e-05	0.00468291	yes	down
ENSMUSG00000069265	ENSMUSG00000069265	Hist1h3a	13:23761852-23762386	XH_16_17_18	XH_19_20_21	OK	1.98504	68.9028	5.11732262672629	7.79802	5e-05	0.00468291	yes	up
ENSMUSG00000026114	ENSMUSG00000026114	Cnga3	1:37214433-37263384	XH_16_17_18	XH_19_20_21	OK	1.7053	5.75327	1.75435661369389	3.41338	5e-05	0.00468291	yes	up
ENSMUSG00000040522	ENSMUSG00000040522	Tlr8	X:167242695-167264329	XH_16_17_18	XH_19_20_21	OK	0.162262	0.969992	2.57964767281981	1.21548	0.0003	0.0201201	yes	up
ENSMUSG00000088789	ENSMUSG00000088789	Scarna13	12:105030616-105032279	XH_16_17_18	XH_19_20_21	OK	2.94069	47.7423	4.02104145823056	3.852	0.00035	0.0227112	yes	up
ENSMUSG00000113411	ENSMUSG00000113411	Gm48643	12:19865125-19865495	XH_16_17_18	XH_19_20_21	OK	10.6613	25.5857	1.26295433883891	2.22789	0.0008	0.0417436	yes	up
ENSMUSG00000114456	ENSMUSG00000114456	Hist1h2bh	13:23541713-23543392	XH_16_17_18	XH_19_20_21	OK	0.395548	6.34127	4.00284712315069	5.75112	5e-05	0.00468291	yes	up
ENSMUSG00000022208	ENSMUSG00000022208	Jph4	14:55106825-55116935	XH_16_17_18	XH_19_20_21	OK	2.33314	1.03245	-1.17620096300839	-1.96669	0.0002	0.0144655	yes	down
ENSMUSG00000100210	ENSMUSG00000100210	Hist1h3f	13:23544051-23545312	XH_16_17_18	XH_19_20_21	OK	0.397715	14.3923	5.17741837895595	6.97372	5e-05	0.00468291	yes	up
ENSMUSG00000064356	ENSMUSG00000064356	mt-Atp8	MT:7765-9390	XH_16_17_18	XH_19_20_21	OK	10108.6	23942.9	1.24401470057589	4.36518	5e-05	0.00468291	yes	up
ENSMUSG00000050424	ENSMUSG00000050424	Pnma5	X:73033980-73037103	XH_16_17_18	XH_19_20_21	OK	10.7087	32.1454	1.58582895055121	3.54969	5e-05	0.00468291	yes	up
ENSMUSG00000105827	ENSMUSG00000105827	Hist2h2bb	3:96267074-96279001	XH_16_17_18	XH_19_20_21	OK	1.61272	63.2958	5.29454188760205	5.35074	5e-05	0.00468291	yes	up
ENSMUSG00000061723	ENSMUSG00000061723	Tnnt3	7:142460808-142516009	XH_16_17_18	XH_19_20_21	OK	0.638706	4.36457	2.77261561733759	1.6062	5e-05	0.00468291	yes	up
ENSMUSG00000021614	ENSMUSG00000021614	Vcan	13:89655311-90143907	XH_16_17_18	XH_19_20_21	OK	4.27313	9.97788	1.22344011041663	1.68122	0.0002	0.0144655	yes	up
ENSMUSG00000000244	ENSMUSG00000000244	Tspan32	7:142988968-143019644	XH_16_17_18	XH_19_20_21	OK	0.148426	0.732263	2.30261806766189	1.04093	0.00025	0.0173995	yes	up
ENSMUSG00000078496	ENSMUSG00000078496	Zfp982	4:147492416-147513486	XH_16_17_18	XH_19_20_21	OK	1.76196	4.61629	1.3895526858095	2.5619	5e-05	0.00468291	yes	up
ENSMUSG00000083534	ENSMUSG00000083534	H2-M6-ps	17:36969194-36971396	XH_16_17_18	XH_19_20_21	OK	2.77744	9.60489	1.79001334557254	3.41411	5e-05	0.00468291	yes	up
ENSMUSG00000060981	ENSMUSG00000060981	Hist1h4h	13:23531049-23531519	XH_16_17_18	XH_19_20_21	OK	3.86352	98.6372	4.67414407536687	7.96392	5e-05	0.00468291	yes	up
ENSMUSG00000035770	ENSMUSG00000035770	Dync1li2	8:104417679-104443786	XH_16_17_18	XH_19_20_21	OK	13.3527	30.8249	1.20696472091427	3.17194	5e-05	0.00468291	yes	up
ENSMUSG00000113911	ENSMUSG00000113911	Gm21930	13:65396554-65397678	XH_16_17_18	XH_19_20_21	OK	5.92256	14.7045	1.31196491457519	2.87778	5e-05	0.00468291	yes	up
ENSMUSG00000049539	ENSMUSG00000049539	Hist1h1a	13:23763665-23764406	XH_16_17_18	XH_19_20_21	OK	2.02226	57.7707	4.83629757555493	8.35731	5e-05	0.00468291	yes	up
ENSMUSG00000064288	ENSMUSG00000064288	Hist1h4k	13:21750193-21750505	XH_16_17_18	XH_19_20_21	OK	1.68535	83.6371	5.63302290435856	6.60948	5e-05	0.00468291	yes	up
ENSMUSG00000084350	ENSMUSG00000084350	Znf41-ps	4:145825236-145829942	XH_16_17_18	XH_19_20_21	OK	1.00526	2.59857	1.3701492350222	2.44323	0.0001	0.00844243	yes	up
ENSMUSG00000047735	ENSMUSG00000047735	Samd9l	6:3372256-3399572	XH_16_17_18	XH_19_20_21	OK	0.520593	1.23276	1.24366413764179	1.68644	0.0009	0.0458637	yes	up
ENSMUSG00000038793	ENSMUSG00000038793	Lefty1	1:180935021-180938400	XH_16_17_18	XH_19_20_21	OK	159.97	78.3485	-1.02982381508194	-3.17609	5e-05	0.00468291	yes	down
ENSMUSG00000114625	ENSMUSG00000114625	Gm48218	13:65908222-65908904	XH_16_17_18	XH_19_20_21	OK	5.38233	16.9067	1.65129233624239	3.11298	5e-05	0.00468291	yes	up
ENSMUSG00000047246	ENSMUSG00000047246	Hist1h2be	13:23583669-23622558	XH_16_17_18	XH_19_20_21	OK	0.581849	4.70975	3.01693377943133	3.24588	5e-05	0.00468291	yes	up
ENSMUSG00000036912	ENSMUSG00000036912	Piwil4	9:14696229-14740733	XH_16_17_18	XH_19_20_21	OK	0.629421	1.50297	1.25571899403452	2.0772	0.0006	0.0336119	yes	up
ENSMUSG00000037826	ENSMUSG00000037826	Ppm1k	6:57476696-57664632	XH_16_17_18	XH_19_20_21	OK	0.773483	2.60287	1.75066176947199	1.94318	0.0002	0.0144655	yes	up
ENSMUSG00000030491	ENSMUSG00000030491	Tdrd12	7:35469097-35537745	XH_16_17_18	XH_19_20_21	OK	17.0245	48.1891	1.50109442923038	3.7843	5e-05	0.00468291	yes	up
ENSMUSG00000031139	ENSMUSG00000031139	Mcf2	X:60055955-60179089	XH_16_17_18	XH_19_20_21	OK	2.06276	8.02215	1.95941296733978	4.61175	5e-05	0.00468291	yes	up
ENSMUSG00000038668	ENSMUSG00000038668	Lpar1	4:58435254-58553898	XH_16_17_18	XH_19_20_21	OK	2.97936	14.3753	2.27051770218294	3.03583	5e-05	0.00468291	yes	up
ENSMUSG00000039145	ENSMUSG00000039145	Camk1d	2:5293456-5714515	XH_16_17_18	XH_19_20_21	OK	2.06287	5.40218	1.38888880418282	1.76371	0.0003	0.0201201	yes	up
ENSMUSG00000078779	ENSMUSG00000078779	Zfp59	7:27838606-27856438	XH_16_17_18	XH_19_20_21	OK	2.05171	4.92769	1.26408467234264	2.90549	5e-05	0.00468291	yes	up
ENSMUSG00000070837	ENSMUSG00000070837	Aurkc	7:6995299-7003091	XH_16_17_18	XH_19_20_21	OK	2.87621	7.04227	1.29187152630554	2.39769	0.0001	0.00844243	yes	up
ENSMUSG00000042417	ENSMUSG00000042417	Ccno	13:112987801-112990777	XH_16_17_18	XH_19_20_21	OK	1.9597	5.15214	1.39453897981978	2.40638	5e-05	0.00468291	yes	up
ENSMUSG00000000031	ENSMUSG00000000031	H19	7:142575528-142578143	XH_16_17_18	XH_19_20_21	OK	62.9399	187.857	1.57758808366842	3.73323	5e-05	0.00468291	yes	up
ENSMUSG00000036181	ENSMUSG00000036181	Hist1h1c	13:23738807-23740367	XH_16_17_18	XH_19_20_21	OK	3.70017	22.9635	2.63367908795755	6.03127	5e-05	0.00468291	yes	up
ENSMUSG00000030111	ENSMUSG00000030111	A2m	6:121635375-121679227	XH_16_17_18	XH_19_20_21	OK	0.854858	3.6385	2.08958711098672	4.03755	5e-05	0.00468291	yes	up
ENSMUSG00000006056	ENSMUSG00000006056	Calcoco2	11:96099325-96111964	XH_16_17_18	XH_19_20_21	OK	50.4498	132.102	1.38873185376131	4.15461	5e-05	0.00468291	yes	up
ENSMUSG00000003309	ENSMUSG00000003309	Ap1m2	9:21294274-21312337	XH_16_17_18	XH_19_20_21	OK	18.6554	8.2673	-1.17410514933789	-2.37695	0.0001	0.00844243	yes	down
ENSMUSG00000062518	ENSMUSG00000062518	Zfp534	4:147673501-147702553	XH_16_17_18	XH_19_20_21	OK	3.50057	10.938	1.64368720597805	4.05358	5e-05	0.00468291	yes	up
ENSMUSG00000031229	ENSMUSG00000031229	Atrx	X:105797614-105929403	XH_16_17_18	XH_19_20_21	OK	93.5076	187.965	1.00730851751794	1.74028	5e-05	0.00468291	yes	up
ENSMUSG00000097971	ENSMUSG00000097971	Gm26917	17:39843012-39846341	XH_16_17_18	XH_19_20_21	OK	84.487	2045.78	4.59777782678156	10.308	5e-05	0.00468291	yes	up
ENSMUSG00000067261	ENSMUSG00000067261	Foxd3	4:99656298-99658622	XH_16_17_18	XH_19_20_21	OK	1.61675	8.77943	2.44103066617808	5.03105	5e-05	0.00468291	yes	up
ENSMUSG00000052117	ENSMUSG00000052117	D630039A03Rik	4:57908482-57916297	XH_16_17_18	XH_19_20_21	OK	0.368786	1.44862	1.9738234049903	3.02815	5e-05	0.00468291	yes	up
ENSMUSG00000032420	ENSMUSG00000032420	Nt5e	9:88327196-88372092	XH_16_17_18	XH_19_20_21	OK	0.959713	2.45601	1.35564149410418	2.33741	5e-05	0.00468291	yes	up
ENSMUSG00000032024	ENSMUSG00000032024	Clmp	9:40685961-40785319	XH_16_17_18	XH_19_20_21	OK	2.25955	4.5238	1.00149966654563	1.87151	0.00045	0.0272117	yes	up
ENSMUSG00000031433	ENSMUSG00000031433	Rbm41	X:139889510-139998595	XH_16_17_18	XH_19_20_21	OK	2.71545	8.43946	1.6359593919063	2.5366	5e-05	0.00468291	yes	up
ENSMUSG00000097230	ENSMUSG00000097230	Gm26853	8:19789797-19798548	XH_16_17_18	XH_19_20_21	OK	1.63286	3.33741	1.03132783135899	2.2962	0.0002	0.0144655	yes	up
ENSMUSG00000047501	ENSMUSG00000047501	Cldn4	5:134945118-134946934	XH_16_17_18	XH_19_20_21	OK	84.826	38.4549	-1.14133909175749	-3.26893	5e-05	0.00468291	yes	down
ENSMUSG00000069274	ENSMUSG00000069274	Hist1h4f	13:23551257-23551648	XH_16_17_18	XH_19_20_21	OK	1.70875	64.0648	5.22851865190243	6.6141	5e-05	0.00468291	yes	up
ENSMUSG00000086370	ENSMUSG00000086370	Ftx	X:103493555-103623790	XH_16_17_18	XH_19_20_21	OK	1.70083	0.583664	-1.54302895748181	-1.65238	0.00045	0.0272117	yes	down
ENSMUSG00000033713	ENSMUSG00000033713	Foxn3	12:99190077-99563582	XH_16_17_18	XH_19_20_21	OK	10.562	37.7413	1.83726107093815	2.95337	5e-05	0.00468291	yes	up
ENSMUSG00000078952	ENSMUSG00000078952	Lncenc1	13:97434969-97497007	XH_16_17_18	XH_19_20_21	OK	20.1336	52.2703	1.37638628227483	2.98239	5e-05	0.00468291	yes	up
ENSMUSG00000027077	ENSMUSG00000027077	Smtnl1	2:84811175-84822652	XH_16_17_18	XH_19_20_21	OK	1.04107	5.8088	2.48017308140455	4.31849	5e-05	0.00468291	yes	up
ENSMUSG00000007021	ENSMUSG00000007021	Syngr3	17:24685091-24689955	XH_16_17_18	XH_19_20_21	OK	5.14638	2.39022	-1.10641457469334	-2.27934	0.0004	0.024814	yes	down
ENSMUSG00000040564	ENSMUSG00000040564	Apoc1	7:19689480-19692660	XH_16_17_18	XH_19_20_21	OK	31.8408	68.9761	1.11521997517211	2.6117	5e-05	0.00468291	yes	up
ENSMUSG00000067455	ENSMUSG00000067455	Hist1h4j	13:21735063-21735837	XH_16_17_18	XH_19_20_21	OK	0.656654	10.2799	3.96854902529565	4.99102	5e-05	0.00468291	yes	up
ENSMUSG00000079584	ENSMUSG00000079584	Gm364	X:57409153-57488767	XH_16_17_18	XH_19_20_21	OK	0.123339	1.18809	3.26794316747908	3.46764	5e-05	0.00468291	yes	up
ENSMUSG00000053211	ENSMUSG00000053211	Zfy1	Y:725127-797409	XH_16_17_18	XH_19_20_21	OK	1.05473	4.1531	1.97731487882177	3.7213	5e-05	0.00468291	yes	up
ENSMUSG00000075031	ENSMUSG00000075031	Hist1h2bb	13:23746733-23747241	XH_16_17_18	XH_19_20_21	OK	2.47114	58.8939	4.57486956051998	7.08727	5e-05	0.00468291	yes	up
ENSMUSG00000114816	ENSMUSG00000114816	Gm10323	13:66849650-66854871	XH_16_17_18	XH_19_20_21	OK	0.974707	2.68206	1.46030100147568	2.81914	5e-05	0.00468291	yes	up
ENSMUSG00000021456	ENSMUSG00000021456	Fbp2	13:62836876-62858422	XH_16_17_18	XH_19_20_21	OK	1.16724	5.52035	2.24165851058303	3.4184	5e-05	0.00468291	yes	up
ENSMUSG00000056602	ENSMUSG00000056602	Fry	5:150118644-150497753	XH_16_17_18	XH_19_20_21	OK	1.83375	7.34447	2.00186141923823	1.95963	0.00025	0.0173995	yes	up
ENSMUSG00000024589	ENSMUSG00000024589	Nedd4l	18:64884474-65217828	XH_16_17_18	XH_19_20_21	OK	8.17222	20.1003	1.29841708627078	1.96118	0.0002	0.0144655	yes	up
ENSMUSG00000020681	ENSMUSG00000020681	Ace	11:105965607-105989964	XH_16_17_18	XH_19_20_21	OK	0.396221	1.13915	1.52358047824497	1.91145	0.0005	0.0294552	yes	up
ENSMUSG00000088088	ENSMUSG00000088088	Rmrp	4:43492782-43495921	XH_16_17_18	XH_19_20_21	OK	38.2211	8850.99	7.8553257226161	8.08208	5e-05	0.00468291	yes	up
ENSMUSG00000008450	ENSMUSG00000008450	Nutf2	8:105860579-105879330	XH_16_17_18	XH_19_20_21	OK	209.688	102.327	-1.03505743662013	-2.87763	5e-05	0.00468291	yes	down
ENSMUSG00000096966	ENSMUSG00000096966	Gm18336	X:73396438-73398736	XH_16_17_18	XH_19_20_21	OK	0.856253	2.43969	1.51058880015888	2.65768	5e-05	0.00468291	yes	up
ENSMUSG00000097391	ENSMUSG00000097391	Mirg	12:109729763-109749460	XH_16_17_18	XH_19_20_21	OK	0.73851	5.72092	2.95355780875637	2.61645	5e-05	0.00468291	yes	up
ENSMUSG00000048118	ENSMUSG00000048118	Arid4a	12:71015989-71098592	XH_16_17_18	XH_19_20_21	OK	5.16673	10.4889	1.02153998710378	2.45505	5e-05	0.00468291	yes	up
ENSMUSG00000030263	ENSMUSG00000030263	Lrmp	6:145115652-145211005	XH_16_17_18	XH_19_20_21	OK	3.27321	8.12736	1.31208063497149	2.05377	0.0002	0.0144655	yes	up
ENSMUSG00000106106	ENSMUSG00000106106	CT010467.1	17:39846352-39848827	XH_16_17_18	XH_19_20_21	OK	2.44957	234.859	6.58312255044751	4.11826	0.001	0.0498472	yes	up
ENSMUSG00000050122	ENSMUSG00000050122	Vwa3b	1:37026595-37187613	XH_16_17_18	XH_19_20_21	OK	8.58605	34.9176	2.02388792194895	2.68901	5e-05	0.00468291	yes	up
ENSMUSG00000069308	ENSMUSG00000069308	Hist1h2bp	13:21787460-21789213	XH_16_17_18	XH_19_20_21	OK	0.651548	4.22825	2.69811730801589	2.47657	0.0006	0.0336119	yes	up
ENSMUSG00000069310	ENSMUSG00000069310	Hist1h3c	13:23744972-23745602	XH_16_17_18	XH_19_20_21	OK	5.03541	90.4898	4.16757402373427	7.76289	5e-05	0.00468291	yes	up
ENSMUSG00000089756	ENSMUSG00000089756	Zfp966	2:175918880-175931100	XH_16_17_18	XH_19_20_21	OK	0.396349	1.11693	1.49469553082622	2.13443	0.00045	0.0272117	yes	up
ENSMUSG00000097451	ENSMUSG00000097451	Rian	12:109603881-109661716	XH_16_17_18	XH_19_20_21	OK	9.71631	178.488	4.19927475280589	6.37877	5e-05	0.00468291	yes	up
ENSMUSG00000024409	ENSMUSG00000024409	Psors1c2	17:35533200-35534647	XH_16_17_18	XH_19_20_21	OK	2.24266	5.7862	1.3674052746469	2.20785	0.0003	0.0201201	yes	up
ENSMUSG00000000142	ENSMUSG00000000142	Axin2	11:108920348-108950783	XH_16_17_18	XH_19_20_21	OK	2.82952	6.60703	1.22344456054628	2.19694	0.0002	0.0144655	yes	up
ENSMUSG00000078898	ENSMUSG00000078898	Zfp968	2:175372435-175384201	XH_16_17_18	XH_19_20_21	OK	1.81318	4.98513	1.45910897407177	2.18626	0.0001	0.00844243	yes	up
ENSMUSG00000024421	ENSMUSG00000024421	Lama3	18:12333818-12583013	XH_16_17_18	XH_19_20_21	OK	2.96451	8.41488	1.50514903492648	3.99938	5e-05	0.00468291	yes	up
ENSMUSG00000061524	ENSMUSG00000061524	Zic2	14:122475434-122479852	XH_16_17_18	XH_19_20_21	OK	7.33255	16.2099	1.14448828206056	2.64021	5e-05	0.00468291	yes	up
ENSMUSG00000024459	ENSMUSG00000024459	H2-M5	17:36984060-36989537	XH_16_17_18	XH_19_20_21	OK	7.84941	20.9121	1.4136818219302	1.83529	0.001	0.0498472	yes	up
ENSMUSG00000102135	ENSMUSG00000102135	Gm37108	1:6916558-6923588	XH_16_17_18	XH_19_20_21	OK	29.6732	12.1685	-1.28600917819088	-2.65842	5e-05	0.00468291	yes	down
ENSMUSG00000086454	ENSMUSG00000086454	Platr14	2:104559162-104571429	XH_16_17_18	XH_19_20_21	OK	17.2822	99.1364	2.52012798804065	5.95166	5e-05	0.00468291	yes	up
ENSMUSG00000025194	ENSMUSG00000025194	Abcc2	19:43782191-43840740	XH_16_17_18	XH_19_20_21	OK	0.18158	7.73446	5.41262335808013	3.06391	5e-05	0.00468291	yes	up
ENSMUSG00000049232	ENSMUSG00000049232	Tigd2	6:59208869-59212033	XH_16_17_18	XH_19_20_21	OK	1.14957	2.61027	1.18310472559207	2.34085	0.00025	0.0173995	yes	up
ENSMUSG00000053137	ENSMUSG00000053137	Mapk11	15:89142485-89149628	XH_16_17_18	XH_19_20_21	OK	5.53384	2.3682	-1.22449000682243	-2.48287	0.0001	0.00844243	yes	down
ENSMUSG00000114279	ENSMUSG00000114279	Hist1h2bm	13:21722043-21722567	XH_16_17_18	XH_19_20_21	OK	4.47715	55.5316	3.63265640463532	6.55733	5e-05	0.00468291	yes	up
ENSMUSG00000018569	ENSMUSG00000018569	Cldn7	11:69964778-69967885	XH_16_17_18	XH_19_20_21	OK	21.3079	6.71047	-1.66690269416862	-3.3059	5e-05	0.00468291	yes	down
ENSMUSG00000024300	ENSMUSG00000024300	Myo1f	17:33555706-33607764	XH_16_17_18	XH_19_20_21	OK	3.22887	7.68194	1.2504413390296	3.07524	5e-05	0.00468291	yes	up
ENSMUSG00000032346	ENSMUSG00000032346	Ooep	9:78376108-78378725	XH_16_17_18	XH_19_20_21	OK	13.9173	32.6786	1.23146682664428	3.55806	5e-05	0.00468291	yes	up
ENSMUSG00000092837	ENSMUSG00000092837	Rpph1	14:50789247-50807767	XH_16_17_18	XH_19_20_21	OK	154.805	3986.6	4.68663488364593	13.1879	5e-05	0.00468291	yes	up
ENSMUSG00000074527	ENSMUSG00000074527	Gm14296	2:176892508-176927809	XH_16_17_18	XH_19_20_21	OK	1.23676	3.56649	1.52793936376632	2.8438	5e-05	0.00468291	yes	up
ENSMUSG00000027820	ENSMUSG00000027820	Mme	3:63241536-63386030	XH_16_17_18	XH_19_20_21	OK	6.89524	20.3228	1.55942651191127	2.51927	5e-05	0.00468291	yes	up
ENSMUSG00000097134	ENSMUSG00000097134	1110002J07Rik	10:66912488-66920258	XH_16_17_18	XH_19_20_21	OK	2.27577	7.89162	1.79396672910804	1.79329	0.0008	0.0417436	yes	up
ENSMUSG00000027210	ENSMUSG00000027210	Meis2	2:115863063-116065839	XH_16_17_18	XH_19_20_21	OK	0.770539	4.16221	2.43340987244211	1.88767	5e-05	0.00468291	yes	up
ENSMUSG00000021268	ENSMUSG00000021268	Meg3	12:109541000-109571726	XH_16_17_18	XH_19_20_21	OK	9.65541	58.2761	2.59349490433972	4.17665	5e-05	0.00468291	yes	up
ENSMUSG00000117916	ENSMUSG00000117916	AC141882.2	17:27235074-27258413	XH_16_17_18	XH_19_20_21	OK	0.288116	1.19048	2.04682169832265	2.73508	0.00015	0.0116579	yes	up
ENSMUSG00000065999	ENSMUSG00000065999	Zfp985	4:147553276-147585198	XH_16_17_18	XH_19_20_21	OK	8.69229	32.6568	1.9095752169732	2.86825	5e-05	0.00468291	yes	up
ENSMUSG00000099517	ENSMUSG00000099517	Hist1h3g	13:23535421-23535951	XH_16_17_18	XH_19_20_21	OK	2.50968	60.7023	4.59617585267564	7.24264	5e-05	0.00468291	yes	up
ENSMUSG00000094499	ENSMUSG00000094499	Vmn2r-ps104	13:66244269-66451277	XH_16_17_18	XH_19_20_21	OK	0.881364	2.762	1.64790344466871	2.38383	0.00015	0.0116579	yes	up
ENSMUSG00000061517	ENSMUSG00000061517	Sox21	14:118233231-118261199	XH_16_17_18	XH_19_20_21	OK	2.01618	5.02915	1.31869013889997	2.82024	5e-05	0.00468291	yes	up
ENSMUSG00000069268	ENSMUSG00000069268	Hist1h2bf	13:23573735-23574196	XH_16_17_18	XH_19_20_21	OK	1.9057	59.8247	4.97234832755063	6.46555	5e-05	0.00468291	yes	up
ENSMUSG00000074863	ENSMUSG00000074863	Platr25	13:62671783-62760709	XH_16_17_18	XH_19_20_21	OK	0.583866	1.54951	1.40810285871462	1.77747	0.00025	0.0173995	yes	up
ENSMUSG00000091542	ENSMUSG00000091542	Gm17167	4:42206997-42235604	XH_16_17_18	XH_19_20_21	OK	0.807725	3.94631	2.28856819229592	4.98168	5e-05	0.00468291	yes	up
ENSMUSG00000081766	ENSMUSG00000081766	2210409E12Rik	11:88970251-88991613	XH_16_17_18	XH_19_20_21	OK	103.158	557.77	2.434814632298	3.26933	5e-05	0.00468291	yes	up
ENSMUSG00000074758	ENSMUSG00000074758	Gm5535	2:144098814-144207990	XH_16_17_18	XH_19_20_21	OK	0.0820837	1.46906	4.16165374681598	0.197091	0.00095	0.0480035	yes	up
ENSMUSG00000095742	ENSMUSG00000095742	CAAA01147332.1	JH584295.1:65-1479	XH_16_17_18	XH_19_20_21	OK	28.5569	181.812	2.67053614285438	4.72375	5e-05	0.00468291	yes	up
ENSMUSG00000058186	ENSMUSG00000058186	Zfp980	4:145585165-145711968	XH_16_17_18	XH_19_20_21	OK	2.87829	6.80633	1.2416651439438	2.17017	0.00025	0.0173995	yes	up
ENSMUSG00000031807	ENSMUSG00000031807	Pgls	8:71592175-71607936	XH_16_17_18	XH_19_20_21	OK	68.4154	31.6764	-1.11091272237189	-2.98722	5e-05	0.00468291	yes	down
ENSMUSG00000061991	ENSMUSG00000061991	Hist1h2af	13:23533905-23534304	XH_16_17_18	XH_19_20_21	OK	8.53924	45.1172	2.40149795648852	4.18187	5e-05	0.00468291	yes	up
ENSMUSG00000034226	ENSMUSG00000034226	Rhov	2:119269200-119271272	XH_16_17_18	XH_19_20_21	OK	1.22856	2.81457	1.1959462120446	2.07395	0.00075	0.0399608	yes	up
ENSMUSG00000064308	ENSMUSG00000064308	2410137M14Rik	17:36977700-36981237	XH_16_17_18	XH_19_20_21	OK	0.656753	3.868	2.558165004202	3.17542	5e-05	0.00468291	yes	up
ENSMUSG00000009596	ENSMUSG00000009596	Taf7l	X:134460117-134476490	XH_16_17_18	XH_19_20_21	OK	1.39683	3.75036	1.42487263821945	2.13289	0.0004	0.024814	yes	up
ENSMUSG00000075023	ENSMUSG00000075023	Accsl	2:93855360-93869157	XH_16_17_18	XH_19_20_21	OK	1.37919	8.25774	2.58192577596662	2.83524	5e-05	0.00468291	yes	up
ENSMUSG00000070495	ENSMUSG00000070495	Ctcfl	2:173093608-173133204	XH_16_17_18	XH_19_20_21	OK	0.2984	1.23661	2.05107113658457	2.97037	5e-05	0.00468291	yes	up
ENSMUSG00000084830	ENSMUSG00000084830	Gm14539	X:20581140-20581314	XH_16_17_18	XH_19_20_21	OK	17.3282	0.001	-14.080834179117	-nan	5e-05	0.00468291	yes	down
ENSMUSG00000026255	ENSMUSG00000026255	Efhd1	1:87264362-87310839	XH_16_17_18	XH_19_20_21	OK	0.457255	1.95308	2.09468019380548	2.49914	0.00035	0.0227112	yes	up
ENSMUSG00000069117	ENSMUSG00000069117	Gm10260	13:97751111-97760965	XH_16_17_18	XH_19_20_21	OK	44.7952	22.3078	-1.0057959078285	-2.06039	0.00095	0.0480035	yes	down
