test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000062542	ENSMUSG00000062542	Syt9	7:107370727-107548656	XH_16_17_18	XH_22_23_24	OK	14.1787	6.69792	-1.08194021281061	-2.64837	5e-05	0.00468291	yes	down
ENSMUSG00000064308	ENSMUSG00000064308	2410137M14Rik	17:36977700-36981237	XH_16_17_18	XH_22_23_24	OK	0.656753	3.69562	2.49239362947997	3.09865	5e-05	0.00468291	yes	up
ENSMUSG00000075023	ENSMUSG00000075023	Accsl	2:93855360-93869157	XH_16_17_18	XH_22_23_24	OK	1.37919	7.63593	2.46898265822106	2.86145	5e-05	0.00468291	yes	up
ENSMUSG00000063011	ENSMUSG00000063011	Msln	17:25748612-25754378	XH_16_17_18	XH_22_23_24	OK	0.549108	1.81042	1.72116259219725	1.52224	0.0006	0.0336119	yes	up
ENSMUSG00000055799	ENSMUSG00000055799	Tcf7l1	6:72626377-72789254	XH_16_17_18	XH_22_23_24	OK	33.1094	15.3336	-1.11054441624582	-2.25036	0.0001	0.00844243	yes	down
ENSMUSG00000034258	ENSMUSG00000034258	Flvcr2	12:85746538-85813585	XH_16_17_18	XH_22_23_24	OK	0.757995	2.26794	1.58112223622025	2.4989	0.0002	0.0144655	yes	up
ENSMUSG00000020226	ENSMUSG00000020226	Slc5a4b	10:76057493-76110961	XH_16_17_18	XH_22_23_24	OK	1.44192	3.69847	1.35893744966799	2.80198	5e-05	0.00468291	yes	up
ENSMUSG00000041323	ENSMUSG00000041323	Ak7	12:105705975-105782447	XH_16_17_18	XH_22_23_24	OK	1.01047	2.83992	1.49082379990321	2.71121	5e-05	0.00468291	yes	up
ENSMUSG00000026564	ENSMUSG00000026564	Dusp27	1:166098147-166127922	XH_16_17_18	XH_22_23_24	OK	4.54905	13.9671	1.61839530699858	4.3081	5e-05	0.00468291	yes	up
ENSMUSG00000048416	ENSMUSG00000048416	Mlf1	3:67365460-67400003	XH_16_17_18	XH_22_23_24	OK	9.69088	4.01338	-1.27180991674613	-2.5746	5e-05	0.00468291	yes	down
ENSMUSG00000000402	ENSMUSG00000000402	Egfl6	X:166523006-166585720	XH_16_17_18	XH_22_23_24	OK	0.36181	1.26206	1.80247631157386	2.63654	5e-05	0.00468291	yes	up
ENSMUSG00000056380	ENSMUSG00000056380	Gpr50	X:71663666-71669257	XH_16_17_18	XH_22_23_24	OK	0.239478	1.39343	2.54067549754405	1.39831	0.0005	0.0294552	yes	up
ENSMUSG00000106968	ENSMUSG00000106968	C78283	5:73946380-73948376	XH_16_17_18	XH_22_23_24	OK	0.627392	2.90918	2.21317352490136	2.65173	0.0003	0.0201201	yes	up
ENSMUSG00000006386	ENSMUSG00000006386	Tek	4:94739288-94874976	XH_16_17_18	XH_22_23_24	OK	1.96903	4.89316	1.31328136559796	2.4549	5e-05	0.00468291	yes	up
ENSMUSG00000022652	ENSMUSG00000022652	Morc1	16:48431236-48630900	XH_16_17_18	XH_22_23_24	OK	9.08058	20.5779	1.18023940672605	3.38243	5e-05	0.00468291	yes	up
ENSMUSG00000035186	ENSMUSG00000035186	Ubd	17:37193891-37196095	XH_16_17_18	XH_22_23_24	OK	5.79563	17.2208	1.57111476577955	3.3247	5e-05	0.00468291	yes	up
ENSMUSG00000003657	ENSMUSG00000003657	Calb2	8:110137501-110168210	XH_16_17_18	XH_22_23_24	OK	0.827108	2.58796	1.6456676915703	2.413	0.0003	0.0201201	yes	up
ENSMUSG00000033107	ENSMUSG00000033107	Rnf125	18:20944624-20983862	XH_16_17_18	XH_22_23_24	OK	12.0457	5.85891	-1.03981404026627	-2.36379	5e-05	0.00468291	yes	down
ENSMUSG00000097076	ENSMUSG00000097076	Platr7	10:84547416-84553338	XH_16_17_18	XH_22_23_24	OK	0.950487	4.36005	2.19760587948124	3.51625	5e-05	0.00468291	yes	up
ENSMUSG00000044254	ENSMUSG00000044254	Pcsk9	4:106442328-106464329	XH_16_17_18	XH_22_23_24	OK	3.73106	1.78146	-1.06652547034728	-2.34362	5e-05	0.00468291	yes	down
ENSMUSG00000024619	ENSMUSG00000024619	Cdx1	18:61018861-61036199	XH_16_17_18	XH_22_23_24	OK	1.8146	6.27955	1.79100961372371	3.52357	5e-05	0.00468291	yes	up
ENSMUSG00000028164	ENSMUSG00000028164	Manba	3:135485610-135571404	XH_16_17_18	XH_22_23_24	OK	38.0027	121.009	1.67094052409833	2.26142	5e-05	0.00468291	yes	up
ENSMUSG00000019817	ENSMUSG00000019817	Plagl1	10:13060503-13131694	XH_16_17_18	XH_22_23_24	OK	3.67579	9.61855	1.3877650765887	1.51368	5e-05	0.00468291	yes	up
ENSMUSG00000031165	ENSMUSG00000031165	Was	X:8081452-8090498	XH_16_17_18	XH_22_23_24	OK	1.33139	3.11922	1.22825207283244	2.25887	0.00035	0.0227112	yes	up
