test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000024731	ENSMUSG00000024731	Ms4a10	19:10962292-10974670	XH_16_17_18	XH_22_23_24	OK	0.325676	1.35133	2.05287071696236	1.69029	0.1741	0.799293	no	-
ENSMUSG00000014195	ENSMUSG00000014195	Dnajc7	11:100574903-100704271	XH_16_17_18	XH_22_23_24	OK	151.574	193.821	0.354702587087997	0.850941	0.1382	0.749164	no	-
ENSMUSG00000024538	ENSMUSG00000024538	Ppic	18:53406331-53418115	XH_16_17_18	XH_22_23_24	OK	13.3804	18.363	0.456680528746987	1.20343	0.037	0.436795	no	-
ENSMUSG00000072494	ENSMUSG00000072494	Ppp1r3e	14:54872668-54877550	XH_16_17_18	XH_22_23_24	OK	0.723102	0.748617	0.0500286435488624	0.055714	0.9214	0.998171	no	-
ENSMUSG00000026082	ENSMUSG00000026082	Rev1	1:37998009-38129801	XH_16_17_18	XH_22_23_24	OK	30.3151	27.159	-0.15860622121415	-0.183726	0.593	0.998171	no	-
ENSMUSG00000031799	ENSMUSG00000031799	Tpm4	8:72134974-72160855	XH_16_17_18	XH_22_23_24	OK	44.6924	33.6058	-0.411319271965553	-1.19095	0.02425	0.355289	no	-
ENSMUSG00000028894	ENSMUSG00000028894	Inpp5b	4:124735729-124801511	XH_16_17_18	XH_22_23_24	OK	8.30764	8.53639	0.0391873893715855	0.0904519	0.8558	0.998171	no	-
ENSMUSG00000021796	ENSMUSG00000021796	Bmpr1a	14:34410733-34503341	XH_16_17_18	XH_22_23_24	OK	16.6706	13.7671	-0.276081338108828	-0.622894	0.24735	0.88102	no	-
ENSMUSG00000105055	ENSMUSG00000105055	Gm43079	3:36065978-36092853	XH_16_17_18	XH_22_23_24	OK	6.61618	10.4608	0.660922797168299	0.432488	0.4534	0.986814	no	-
ENSMUSG00000103001	ENSMUSG00000103001	A930005N03Rik	1:33908224-34308661	XH_16_17_18	XH_22_23_24	OK	0.987996	0.856051	-0.20680845190002	-0.0357277	0.8894	0.998171	no	-
ENSMUSG00000004071	ENSMUSG00000004071	Cdip1	16:4726360-4790292	XH_16_17_18	XH_22_23_24	OK	19.5878	18.3384	-0.0950875994078414	-0.205881	0.706	0.998171	no	-
ENSMUSG00000118211	ENSMUSG00000118211	AC137605.6	19:37376402-37421859	XH_16_17_18	XH_22_23_24	OK	0.827198	0.550741	-0.586858683362791	-0.0609155	0.68525	0.998171	no	-
ENSMUSG00000078134	ENSMUSG00000078134	Gm12355	11:98624350-98625661	XH_16_17_18	XH_22_23_24	OK	2.86447	2.78048	-0.0429342684290588	-0.0774645	0.8969	0.998171	no	-
ENSMUSG00000031760	ENSMUSG00000031760	Mt3	8:94152606-94154146	XH_16_17_18	XH_22_23_24	OK	20.2433	16.6337	-0.283335375488591	-0.585146	0.2991	0.919834	no	-
ENSMUSG00000023143	ENSMUSG00000023143	Nagpa	16:5195288-5204012	XH_16_17_18	XH_22_23_24	OK	12.613	11.691	-0.109513123921319	-0.21269	0.7048	0.998171	no	-
ENSMUSG00000091834	ENSMUSG00000091834	Gm17177	13:3082154-3123373	XH_16_17_18	XH_22_23_24	OK	0.785835	0.673243	-0.223099100384208	-0.211182	0.68455	0.998171	no	-
ENSMUSG00000039810	ENSMUSG00000039810	Zc3h10	10:128509964-128547774	XH_16_17_18	XH_22_23_24	OK	18.5646	16.607	-0.16076275194909	-0.209149	0.71285	0.998171	no	-
ENSMUSG00000038241	ENSMUSG00000038241	Cep250	2:155956457-156007977	XH_16_17_18	XH_22_23_24	OK	12.3947	10.5846	-0.227756603165657	-0.422392	0.2217	0.857699	no	-
ENSMUSG00000037846	ENSMUSG00000037846	Rtkn2	10:67979569-68059740	XH_16_17_18	XH_22_23_24	OK	4.41379	4.41969	0.0019271910972773	0.00440461	0.99365	0.999151	no	-
ENSMUSG00000047215	ENSMUSG00000047215	Rpl9	5:65388363-65391444	XH_16_17_18	XH_22_23_24	OK	1266.05	1124.58	-0.170948087389376	-0.575028	0.31875	0.932022	no	-
ENSMUSG00000038010	ENSMUSG00000038010	Ccdc138	10:58497947-58576244	XH_16_17_18	XH_22_23_24	OK	3.44078	3.51347	0.030160929506514	0.0668675	0.9068	0.998171	no	-
ENSMUSG00000039244	ENSMUSG00000039244	E130309D02Rik	5:143301194-143315864	XH_16_17_18	XH_22_23_24	OK	15.1984	13.5174	-0.16910176945404	-0.472105	0.41415	0.977205	no	-
ENSMUSG00000096370	ENSMUSG00000096370	Gm21992	19:4711166-4811634	XH_16_17_18	XH_22_23_24	OK	7.927	7.69084	-0.0436337972386577	-0.0180392	0.96745	0.998171	no	-
ENSMUSG00000030400	ENSMUSG00000030400	Ercc2	7:19382009-19404104	XH_16_17_18	XH_22_23_24	OK	30.7073	25.9928	-0.240469613703296	-0.359637	0.3821	0.965932	no	-
ENSMUSG00000030406	ENSMUSG00000030406	Gipr	7:19156060-19166127	XH_16_17_18	XH_22_23_24	OK	1.09282	1.07928	-0.0179865971884378	-0.0250869	0.96495	0.998171	no	-
ENSMUSG00000066151	ENSMUSG00000066151	Fkbp15	4:62300341-62360548	XH_16_17_18	XH_22_23_24	OK	6.64214	8.20509	0.304871026830982	0.812056	0.15615	0.776266	no	-
ENSMUSG00000074575	ENSMUSG00000074575	Kcng1	2:168260116-168281736	XH_16_17_18	XH_22_23_24	OK	1.05335	0.817861	-0.36505730984126	-0.530115	0.3121	0.927787	no	-
ENSMUSG00000029699	ENSMUSG00000029699	Ssc4d	5:135960210-135974531	XH_16_17_18	XH_22_23_24	OK	10.4091	12.7757	0.295557006212833	0.437243	0.4128	0.976133	no	-
ENSMUSG00000024042	ENSMUSG00000024042	Sik1	17:31844249-31855804	XH_16_17_18	XH_22_23_24	OK	21.7162	15.816	-0.457386899670563	-0.955698	0.01925	0.315588	no	-
ENSMUSG00000020654	ENSMUSG00000020654	Adcy3	12:4133102-4239950	XH_16_17_18	XH_22_23_24	OK	3.88355	4.3248	0.155257376470205	0.200265	0.6512	0.998171	no	-
ENSMUSG00000118088	ENSMUSG00000118088	AC133968.1	18:51003103-51003605	XH_16_17_18	XH_22_23_24	OK	1.16145	1.54039	0.40736861451334	0.422603	0.46395	0.988571	no	-
ENSMUSG00000095432	ENSMUSG00000095432	Zfp748	13:67538640-67564010	XH_16_17_18	XH_22_23_24	OK	1.72153	1.45384	-0.24382281751474	-0.24856	0.6674	0.998171	no	-
ENSMUSG00000026110	ENSMUSG00000026110	Mgat4a	1:37439339-37541016	XH_16_17_18	XH_22_23_24	OK	1.86373	1.65748	-0.169201408640847	-0.289396	0.55025	0.998171	no	-
ENSMUSG00000085310	ENSMUSG00000085310	Gm11491	11:87109233-87126958	XH_16_17_18	XH_22_23_24	OK	2.52825	2.04319	-0.307315758865785	-0.188265	0.751	0.998171	no	-
ENSMUSG00000033039	ENSMUSG00000033039	Micall1	15:79108897-79151774	XH_16_17_18	XH_22_23_24	OK	4.24758	4.18813	-0.020334895378985	-0.0158311	0.96675	0.998171	no	-
ENSMUSG00000117832	ENSMUSG00000117832	AC137150.1	18:44821132-44821310	XH_16_17_18	XH_22_23_24	OK	1.11809	5.13928	2.20052993393803	3.90178	0.25985	0.890551	no	-
ENSMUSG00000086846	ENSMUSG00000086846	Gm13642	2:71388957-71441622	XH_16_17_18	XH_22_23_24	OK	1.46648	0.834475	-0.81341666190032	-0.070719	0.60145	0.998171	no	-
ENSMUSG00000090458	ENSMUSG00000090458	Gm17122	5:113842435-113908758	XH_16_17_18	XH_22_23_24	OK	59.5676	61.241	0.0399700071452982	0.0249746	0.9681	0.998171	no	-
ENSMUSG00000036087	ENSMUSG00000036087	Slain2	5:72912586-72978829	XH_16_17_18	XH_22_23_24	OK	7.04265	8.45446	0.263594223716286	0.667499	0.2073	0.842275	no	-
ENSMUSG00000020514	ENSMUSG00000020514	Mrpl22	11:58171660-58179565	XH_16_17_18	XH_22_23_24	OK	95.2312	108.985	0.194623368119084	0.60082	0.29815	0.919056	no	-
ENSMUSG00000024939	ENSMUSG00000024939	Fam89b	19:5727205-5731732	XH_16_17_18	XH_22_23_24	OK	11.7744	10.3133	-0.191147511663589	-0.241	0.68965	0.998171	no	-
ENSMUSG00000067870	ENSMUSG00000067870	Rpl31-ps8	15:90764278-90764656	XH_16_17_18	XH_22_23_24	OK	63.2496	81.1802	0.360071538327742	0.892678	0.1198	0.715235	no	-
ENSMUSG00000112308	ENSMUSG00000112308	Gm48512	12:3365131-3506852	XH_16_17_18	XH_22_23_24	OK	2.42113	1.88071	-0.364403138751644	-0.110727	0.8624	0.998171	no	-
ENSMUSG00000032590	ENSMUSG00000032590	Apeh	9:108085412-108094606	XH_16_17_18	XH_22_23_24	OK	14.8225	14.4121	-0.0405082295115202	-0.0997134	0.84315	0.998171	no	-
ENSMUSG00000110393	ENSMUSG00000110393	Gm36445	13:65241752-65250154	XH_16_17_18	XH_22_23_24	OK	2.24761	1.73623	-0.372433648631616	-0.55237	0.3131	0.928137	no	-
ENSMUSG00000020776	ENSMUSG00000020776	Fbf1	11:116142284-116168166	XH_16_17_18	XH_22_23_24	OK	13.424	14.9795	0.15817484806255	0.295768	0.5838	0.998171	no	-
ENSMUSG00000020359	ENSMUSG00000020359	Phykpl	11:51584756-51606847	XH_16_17_18	XH_22_23_24	OK	14.649	14.0666	-0.0585285230313241	-0.0247689	0.9314	0.998171	no	-
ENSMUSG00000081375	ENSMUSG00000081375	Gm14686	X:74254686-74261548	XH_16_17_18	XH_22_23_24	OK	0.810563	0.122756	-2.72313078026146	-0.198597	0.36515	0.958981	no	-
ENSMUSG00000021257	ENSMUSG00000021257	Angel1	12:86700501-86726460	XH_16_17_18	XH_22_23_24	OK	3.90861	4.93114	0.335265572871202	0.592575	0.2104	0.845638	no	-
ENSMUSG00000054702	ENSMUSG00000054702	Ap1s3	1:79606875-79671972	XH_16_17_18	XH_22_23_24	OK	5.57736	6.22571	0.158655981006852	0.214124	0.70815	0.998171	no	-
ENSMUSG00000046854	ENSMUSG00000046854	Pip5kl1	2:32574183-32583782	XH_16_17_18	XH_22_23_24	OK	2.39984	2.07069	-0.212826637018624	-0.330323	0.5552	0.998171	no	-
ENSMUSG00000059851	ENSMUSG00000059851	Kmt5c	7:4740114-4747514	XH_16_17_18	XH_22_23_24	OK	30.75	34.5835	0.169497472904323	0.376629	0.46145	0.988571	no	-
ENSMUSG00000030769	ENSMUSG00000030769	Slc5a11	7:123214779-123273253	XH_16_17_18	XH_22_23_24	OK	4.38222	5.5194	0.332849530231021	0.341277	0.34465	0.946051	no	-
ENSMUSG00000024608	ENSMUSG00000024608	Rps14	18:60684493-60778546	XH_16_17_18	XH_22_23_24	OK	2732.77	2483.4	-0.138047388034093	-0.4522	0.42	0.978956	no	-
ENSMUSG00000020368	ENSMUSG00000020368	Canx	11:50293960-50325673	XH_16_17_18	XH_22_23_24	OK	267.65	339.304	0.342230785194827	0.712945	0.1795	0.809502	no	-
ENSMUSG00000106133	ENSMUSG00000106133	Gm3724	5:24100604-24160792	XH_16_17_18	XH_22_23_24	OK	5.94927	8.46675	0.509095636207559	0.238045	0.7313	0.998171	no	-
ENSMUSG00000116858	ENSMUSG00000116858	Gm49797	17:3114971-3311120	XH_16_17_18	XH_22_23_24	OK	3.35774	2.70843	-0.310033717840107	-0.208352	0.7672	0.998171	no	-
ENSMUSG00000045886	ENSMUSG00000045886	Gm9803	10:43518570-43555817	XH_16_17_18	XH_22_23_24	OK	3.72842	5.42288	0.540494859859661	0.31719	0.5708	0.998171	no	-
ENSMUSG00000021266	ENSMUSG00000021266	Wars	12:108860029-109028452	XH_16_17_18	XH_22_23_24	OK	57.7137	55.4097	-0.058775268518212	-0.181511	0.7417	0.998171	no	-
ENSMUSG00000016494	ENSMUSG00000016494	Cd34	1:194938818-195092249	XH_16_17_18	XH_22_23_24	OK	1.43221	1.8962	0.404868093733923	0.449987	0.41725	0.978356	no	-
ENSMUSG00000073700	ENSMUSG00000073700	Klhl21	4:152006758-152017680	XH_16_17_18	XH_22_23_24	OK	16.8354	15.383	-0.130161113413223	-0.412443	0.47565	0.991646	no	-
ENSMUSG00000050671	ENSMUSG00000050671	Ism2	12:87278637-87299705	XH_16_17_18	XH_22_23_24	OK	2.31003	2.10755	-0.132344729417207	-0.209408	0.71335	0.998171	no	-
ENSMUSG00000020827	ENSMUSG00000020827	Mink1	11:70562880-70614483	XH_16_17_18	XH_22_23_24	OK	25.5444	28.9886	0.182478610972794	0.41018	0.3729	0.962053	no	-
ENSMUSG00000029638	ENSMUSG00000029638	Glcci1	6:8259287-8597548	XH_16_17_18	XH_22_23_24	OK	1.25343	1.58197	0.335840812655363	0.307716	0.5484	0.998171	no	-
ENSMUSG00000023903	ENSMUSG00000023903	Mmp25	17:23628310-23645277	XH_16_17_18	XH_22_23_24	OK	1.1227	1.40541	0.324018596596756	0.636348	0.27325	0.901278	no	-
ENSMUSG00000040592	ENSMUSG00000040592	Cd79b	11:106311340-106314762	XH_16_17_18	XH_22_23_24	OK	1.63875	2.04148	0.317019653370183	0.504517	0.38245	0.965955	no	-
ENSMUSG00000035158	ENSMUSG00000035158	Mitf	6:97807051-98021349	XH_16_17_18	XH_22_23_24	OK	1.11595	2.13869	0.938454992268	1.21365	0.0301	0.395773	no	-
ENSMUSG00000040188	ENSMUSG00000040188	Scamp2	9:57560942-57588795	XH_16_17_18	XH_22_23_24	OK	16.1772	18.28	0.176304147157321	0.381895	0.4774	0.992231	no	-
ENSMUSG00000036030	ENSMUSG00000036030	Prtg	9:72806873-72917291	XH_16_17_18	XH_22_23_24	OK	2.20105	2.61759	0.25004722337966	0.396467	0.3111	0.92759	no	-
ENSMUSG00000021012	ENSMUSG00000021012	Zc3h14	12:98746963-98901484	XH_16_17_18	XH_22_23_24	OK	64.3202	58.0999	-0.146736211998237	-0.291554	0.6165	0.998171	no	-
ENSMUSG00000022018	ENSMUSG00000022018	Rgcc	14:79288755-79301645	XH_16_17_18	XH_22_23_24	OK	10.0125	12.667	0.339272640360513	0.760495	0.18305	0.812981	no	-
ENSMUSG00000031851	ENSMUSG00000031851	Ntpcr	8:125729962-125748235	XH_16_17_18	XH_22_23_24	OK	22.97	16.6947	-0.460360687986924	-0.954812	0.07555	0.598126	no	-
ENSMUSG00000020849	ENSMUSG00000020849	Ywhae	11:75732868-75765845	XH_16_17_18	XH_22_23_24	OK	1250.1	1312.83	0.0706366060643444	0.177303	0.7587	0.998171	no	-
ENSMUSG00000033233	ENSMUSG00000033233	Trim45	3:100922201-100936920	XH_16_17_18	XH_22_23_24	OK	3.25301	3.13669	-0.0525323030907098	-0.105678	0.85875	0.998171	no	-
ENSMUSG00000002808	ENSMUSG00000002808	Epdr1	13:19591705-19619927	XH_16_17_18	XH_22_23_24	OK	1.94526	0.919773	-1.08061324311903	-1.14781	0.03295	0.415366	no	-
ENSMUSG00000049907	ENSMUSG00000049907	Rasl11b	5:74195285-74199481	XH_16_17_18	XH_22_23_24	OK	4.2906	4.66949	0.12208557876525	0.246588	0.64025	0.998171	no	-
ENSMUSG00000024913	ENSMUSG00000024913	Lrp5	19:3584827-3686564	XH_16_17_18	XH_22_23_24	OK	19.4194	15.2578	-0.347951669518785	-1.11125	0.0498	0.498239	no	-
ENSMUSG00000076441	ENSMUSG00000076441	Ass1	2:31470206-31520672	XH_16_17_18	XH_22_23_24	OK	159.329	141.103	-0.175260218981565	-0.60068	0.2872	0.911637	no	-
ENSMUSG00000026687	ENSMUSG00000026687	Aldh9a1	1:167349990-167368532	XH_16_17_18	XH_22_23_24	OK	61.3207	44.7562	-0.454286615721518	-1.283	0.0212	0.33071	no	-
ENSMUSG00000068284	ENSMUSG00000068284	Usf3	16:44173245-44227465	XH_16_17_18	XH_22_23_24	OK	2.12616	2.52671	0.249009922114523	0.35195	0.3447	0.946051	no	-
ENSMUSG00000032769	ENSMUSG00000032769	Trpa1	1:14872647-14918862	XH_16_17_18	XH_22_23_24	OK	2.06609	1.74456	-0.244039883692705	-0.519193	0.36285	0.957531	no	-
ENSMUSG00000035284	ENSMUSG00000035284	Vps13c	9:67840395-67995638	XH_16_17_18	XH_22_23_24	OK	4.24673	4.42221	0.0584151494002724	0.161046	0.759	0.998171	no	-
ENSMUSG00000020878	ENSMUSG00000020878	Lrrc46	11:97034601-97041407	XH_16_17_18	XH_22_23_24	OK	1.30974	1.78157	0.443868722861901	0.704688	0.2196	0.854885	no	-
ENSMUSG00000024451	ENSMUSG00000024451	Arap3	18:37972627-37998969	XH_16_17_18	XH_22_23_24	OK	4.05217	2.12606	-0.930512388495853	-0.929827	0.0749	0.596327	no	-
ENSMUSG00000002728	ENSMUSG00000002728	Naa20	2:145902098-145916425	XH_16_17_18	XH_22_23_24	OK	62.0719	61.6228	-0.0104760703544864	-0.0276196	0.95565	0.998171	no	-
ENSMUSG00000057036	ENSMUSG00000057036	Gm7536	3:23798101-25144261	XH_16_17_18	XH_22_23_24	OK	323.826	330.524	0.0295362081485211	0.0951745	0.8682	0.998171	no	-
ENSMUSG00000022957	ENSMUSG00000022957	Itsn1	16:91647505-91962915	XH_16_17_18	XH_22_23_24	OK	22.3363	20.5225	-0.12218373652354	-0.0847158	0.80625	0.998171	no	-
ENSMUSG00000041729	ENSMUSG00000041729	Coro2b	9:62419491-62537044	XH_16_17_18	XH_22_23_24	OK	6.31631	5.1782	-0.286631291193548	-0.370643	0.45535	0.986853	no	-
ENSMUSG00000031962	ENSMUSG00000031962	Cdh15	8:119910359-124345724	XH_16_17_18	XH_22_23_24	OK	1.03138	0.650995	-0.663857607053576	-0.0303097	0.6317	0.998171	no	-
ENSMUSG00000085208	ENSMUSG00000085208	Brip1os	11:86201369-86357602	XH_16_17_18	XH_22_23_24	OK	1.07851	0.929854	-0.213963437357932	-0.0978865	0.91525	0.998171	no	-
ENSMUSG00000084106	ENSMUSG00000084106	Gm6136	1:86703807-87057596	XH_16_17_18	XH_22_23_24	OK	28.4485	33.1325	0.219894479761888	0.441246	0.4439	0.984359	no	-
ENSMUSG00000054836	ENSMUSG00000054836	Elp6	9:110305172-110322102	XH_16_17_18	XH_22_23_24	OK	22.847	20.7895	-0.13614967900388	-0.361649	0.5174	0.998171	no	-
ENSMUSG00000025188	ENSMUSG00000025188	Hps1	19:42755104-42781454	XH_16_17_18	XH_22_23_24	OK	9.32992	9.66496	0.0508990509736098	0.11405	0.8373	0.998171	no	-
ENSMUSG00000075576	ENSMUSG00000075576	Gm12359	11:98795515-98833814	XH_16_17_18	XH_22_23_24	OK	0.961295	1.03787	0.110574613034594	0.0225359	0.9029	0.998171	no	-
ENSMUSG00000051344	ENSMUSG00000051344	Plekhm3	1:64785982-64956824	XH_16_17_18	XH_22_23_24	OK	2.57248	3.1557	0.294800199733439	0.470086	0.3398	0.94444	no	-
ENSMUSG00000031825	ENSMUSG00000031825	Crispld2	8:119910359-124345724	XH_16_17_18	XH_22_23_24	OK	2.62505	2.53113	-0.0525632955907868	-0.00346052	0.94845	0.998171	no	-
ENSMUSG00000037243	ENSMUSG00000037243	Zfp692	11:58307068-58314627	XH_16_17_18	XH_22_23_24	OK	13.5115	13.4594	-0.00557374838235034	-0.0152365	0.97865	0.998392	no	-
ENSMUSG00000081752	ENSMUSG00000081752	Sms-ps	X:62775584-62776685	XH_16_17_18	XH_22_23_24	OK	9.54716	11.1683	0.226266057852075	0.525231	0.36615	0.958981	no	-
ENSMUSG00000002820	ENSMUSG00000002820	Atg4d	9:21265292-21287969	XH_16_17_18	XH_22_23_24	OK	24.0966	24.7915	0.0410159654074692	0.0577591	0.91925	0.998171	no	-
ENSMUSG00000032018	ENSMUSG00000032018	Sc5d	9:42251594-42264256	XH_16_17_18	XH_22_23_24	OK	12.4016	11.7241	-0.0810490842296222	-0.202012	0.7206	0.998171	no	-
ENSMUSG00000078440	ENSMUSG00000078440	Dohh	10:81384427-81391560	XH_16_17_18	XH_22_23_24	OK	92.6372	76.5373	-0.2754286398253	-0.869315	0.132	0.737223	no	-
ENSMUSG00000006998	ENSMUSG00000006998	Psmd2	16:20651651-20663414	XH_16_17_18	XH_22_23_24	OK	235.326	220.851	-0.0915873607432026	-0.266409	0.58475	0.998171	no	-
ENSMUSG00000041417	ENSMUSG00000041417	Pik3r1	13:101680562-101768217	XH_16_17_18	XH_22_23_24	OK	3.20274	3.41585	0.0929379391983798	0.179215	0.68675	0.998171	no	-
ENSMUSG00000029478	ENSMUSG00000029478	Ncor2	5:125017152-125179219	XH_16_17_18	XH_22_23_24	OK	37.3329	36.1144	-0.0478733789562758	-0.0904383	0.863	0.998171	no	-
ENSMUSG00000057409	ENSMUSG00000057409	Zfp53	17:21488997-21510473	XH_16_17_18	XH_22_23_24	OK	0.946036	1.08097	0.192359495380045	0.345751	0.53385	0.998171	no	-
ENSMUSG00000067148	ENSMUSG00000067148	Polr1c	17:46243919-46248054	XH_16_17_18	XH_22_23_24	OK	197.726	179.125	-0.142535886381216	-0.435484	0.44435	0.984375	no	-
ENSMUSG00000081642	ENSMUSG00000081642	Gm13532	2:57628988-57629228	XH_16_17_18	XH_22_23_24	OK	1.18282	0.880375	-0.426040460210275	-0.263427	0.71395	0.998171	no	-
ENSMUSG00000024516	ENSMUSG00000024516	Sec11c	18:65800514-65817684	XH_16_17_18	XH_22_23_24	OK	11.308	14.9018	0.398142817186211	0.841659	0.1405	0.752866	no	-
ENSMUSG00000097140	ENSMUSG00000097140	Gm26779	5:109886230-109891137	XH_16_17_18	XH_22_23_24	OK	1.55648	2.77162	0.832442432863857	1.04034	0.07465	0.595623	no	-
ENSMUSG00000040997	ENSMUSG00000040997	Abhd4	14:54254187-54270637	XH_16_17_18	XH_22_23_24	OK	22.5689	20.5788	-0.133177246190855	-0.358309	0.51785	0.998171	no	-
ENSMUSG00000031858	ENSMUSG00000031858	Mau2	8:70016122-70042734	XH_16_17_18	XH_22_23_24	OK	31.7373	24.5489	-0.370521017470652	-1.12352	0.05175	0.507686	no	-
ENSMUSG00000068860	ENSMUSG00000068860	Gm128	3:95236919-95251193	XH_16_17_18	XH_22_23_24	OK	0.759599	1.06547	0.488180061006134	0.388926	0.43475	0.982023	no	-
ENSMUSG00000067299	ENSMUSG00000067299	Crygd	1:65061871-65063452	XH_16_17_18	XH_22_23_24	OK	0.947766	0.855956	-0.146994269397924	-0.127556	0.79425	0.998171	no	-
ENSMUSG00000039814	ENSMUSG00000039814	Xkr5	8:18932728-18950975	XH_16_17_18	XH_22_23_24	OK	5.40021	5.0125	-0.107485179424795	-0.264892	0.65025	0.998171	no	-
ENSMUSG00000015747	ENSMUSG00000015747	Vps45	3:95999831-96058466	XH_16_17_18	XH_22_23_24	OK	6.91243	6.54893	-0.0779337552051005	-0.0783509	0.8218	0.998171	no	-
ENSMUSG00000059288	ENSMUSG00000059288	Cdyl	13:35603029-35874063	XH_16_17_18	XH_22_23_24	OK	22.7997	23.1801	0.023871948773836	0.0771716	0.8929	0.998171	no	-
ENSMUSG00000018433	ENSMUSG00000018433	Nol11	11:107157407-107189381	XH_16_17_18	XH_22_23_24	OK	56.5732	64.8141	0.196188920989186	0.639894	0.24595	0.880415	no	-
ENSMUSG00000022842	ENSMUSG00000022842	Ece2	16:20589470-20646485	XH_16_17_18	XH_22_23_24	OK	2.18645	1.79847	-0.281820262772577	-0.187886	0.7029	0.998171	no	-
ENSMUSG00000028010	ENSMUSG00000028010	Gar1	3:129824911-129831396	XH_16_17_18	XH_22_23_24	OK	223.226	181.29	-0.300205725382221	-0.814908	0.15085	0.76792	no	-
ENSMUSG00000038859	ENSMUSG00000038859	Baiap2l1	5:144241689-144446757	XH_16_17_18	XH_22_23_24	OK	1.92792	1.16944	-0.721227343661323	-0.757655	0.16075	0.783861	no	-
ENSMUSG00000019362	ENSMUSG00000019362	D8Ertd738e	8:84246237-84249719	XH_16_17_18	XH_22_23_24	OK	191.239	170.873	-0.162452315117828	-0.524361	0.36615	0.958981	no	-
ENSMUSG00000029851	ENSMUSG00000029851	Tcaf2	6:42623015-42645254	XH_16_17_18	XH_22_23_24	OK	2.274	2.01483	-0.174574136818561	-0.327259	0.556	0.998171	no	-
ENSMUSG00000026670	ENSMUSG00000026670	Uap1	1:170141937-170174957	XH_16_17_18	XH_22_23_24	OK	16.3375	15.4004	-0.0852194129887158	-0.243325	0.65735	0.998171	no	-
ENSMUSG00000054418	ENSMUSG00000054418	2900041M22Rik	11:117611246-117613857	XH_16_17_18	XH_22_23_24	OK	3.76912	4.32795	0.199456104291418	0.426145	0.45825	0.987812	no	-
ENSMUSG00000041193	ENSMUSG00000041193	Pla2g5	4:138799243-138863482	XH_16_17_18	XH_22_23_24	OK	2.95986	3.461	0.225660002839124	0.266648	0.56645	0.998171	no	-
ENSMUSG00000050534	ENSMUSG00000050534	Htr5b	1:121509841-121528465	XH_16_17_18	XH_22_23_24	OK	1.04518	0.834256	-0.325189360927943	-0.487205	0.38925	0.968284	no	-
ENSMUSG00000063235	ENSMUSG00000063235	Ptpmt1	2:90894633-90918258	XH_16_17_18	XH_22_23_24	OK	18.8879	15.0603	-0.326711799833617	-0.459653	0.3585	0.954296	no	-
ENSMUSG00000034278	ENSMUSG00000034278	Dnajc17	2:119172499-119217049	XH_16_17_18	XH_22_23_24	OK	20.0992	21.6121	0.104701182934344	0.202381	0.72665	0.998171	no	-
ENSMUSG00000028621	ENSMUSG00000028621	Cyb5rl	4:107066987-107088268	XH_16_17_18	XH_22_23_24	OK	2.19882	2.9028	0.400715668155773	0.402488	0.47715	0.992196	no	-
ENSMUSG00000045179	ENSMUSG00000045179	Sox3	X:60891365-60893430	XH_16_17_18	XH_22_23_24	OK	0.63128	0.679409	0.106000284599356	0.154141	0.7903	0.998171	no	-
ENSMUSG00000025409	ENSMUSG00000025409	Mbd6	10:127281955-127289681	XH_16_17_18	XH_22_23_24	OK	16.9519	14.0641	-0.26942974869861	-0.504816	0.35975	0.955369	no	-
ENSMUSG00000022270	ENSMUSG00000022270	Retreg1	15:25843179-25973687	XH_16_17_18	XH_22_23_24	OK	1.51945	2.08106	0.453769359289127	0.66909	0.14525	0.759975	no	-
ENSMUSG00000003660	ENSMUSG00000003660	Snrnp200	2:127208385-127240451	XH_16_17_18	XH_22_23_24	OK	75.5704	74.5695	-0.0192355910466925	-0.0526693	0.90555	0.998171	no	-
ENSMUSG00000041769	ENSMUSG00000041769	Ppp2r2d	7:138835822-138883057	XH_16_17_18	XH_22_23_24	OK	68.19	62.9267	-0.11588789775065	-0.329896	0.53135	0.998171	no	-
ENSMUSG00000029050	ENSMUSG00000029050	Ski	4:155154074-155222592	XH_16_17_18	XH_22_23_24	OK	27.5365	19.657	-0.486302040648872	-1.58698	0.0056	0.155313	no	-
ENSMUSG00000039159	ENSMUSG00000039159	Ube2h	6:30211288-30304539	XH_16_17_18	XH_22_23_24	OK	5.42882	5.72082	0.0755833019788211	0.183099	0.72715	0.998171	no	-
ENSMUSG00000025040	ENSMUSG00000025040	Fundc1	X:17556563-17572325	XH_16_17_18	XH_22_23_24	OK	12.1461	11.3708	-0.0951593926503022	-0.152847	0.78565	0.998171	no	-
ENSMUSG00000024613	ENSMUSG00000024613	Tcof1	18:60813754-60848971	XH_16_17_18	XH_22_23_24	OK	75.1257	78.6118	0.0654393555224383	0.218929	0.69005	0.998171	no	-
ENSMUSG00000032178	ENSMUSG00000032178	Ilf3	9:21367395-21411720	XH_16_17_18	XH_22_23_24	OK	151.827	144.616	-0.0702011960087652	-0.167712	0.7535	0.998171	no	-
ENSMUSG00000033909	ENSMUSG00000033909	Usp36	11:118259650-118290244	XH_16_17_18	XH_22_23_24	OK	37.7084	33.6571	-0.163975062031914	-0.468792	0.4056	0.972244	no	-
